config,neigh,comp,instance,run,lower,upper,midpoint
n3_HC,n3,HC,tai50_20_01.F.15_01,2,2806.0,3212.0,3009.0
n3_HC,n3,HC,tai50_20_01.F.15_01,3,2848.0,3262.0,3055.0
n3_HC,n3,HC,tai50_20_01.F.15_01,4,2809.0,3220.0,3014.5
n3_HC,n3,HC,tai50_20_01.F.15_01,5,2812.0,3228.0,3020.0
n3_HC,n3,HC,tai50_20_01.F.15_01,6,2844.0,3244.0,3044.0
n3_HC,n3,HC,tai50_20_01.F.15_01,7,2809.0,3223.0,3016.0
n3_HC,n3,HC,tai50_20_01.F.15_01,8,2824.0,3218.0,3021.0
n3_HC,n3,HC,tai50_20_01.F.15_01,9,2790.0,3200.0,2995.0
n3_HC,n3,HC,tai50_20_01.F.15_01,10,2793.0,3194.0,2993.5
n3_HC,n3,HC,tai50_20_01.F.15_01,11,2802.0,3228.0,3015.0
n3_HC,n3,HC,tai50_20_01.F.15_01,12,2857.0,3251.0,3054.0
n3_HC,n3,HC,tai50_20_01.F.15_01,13,2851.0,3251.0,3051.0
n3_HC,n3,HC,tai50_20_01.F.15_01,14,2826.0,3219.0,3022.5
n3_HC,n3,HC,tai50_20_01.F.15_01,15,2871.0,3280.0,3075.5
n3_HC,n3,HC,tai50_20_01.F.15_01,16,2791.0,3215.0,3003.0
n3_HC,n3,HC,tai50_20_01.F.15_01,17,2826.0,3236.0,3031.0
n3_HC,n3,HC,tai50_20_01.F.15_01,18,2804.0,3198.0,3001.0
n3_HC,n3,HC,tai50_20_01.F.15_01,19,2901.0,3321.0,3111.0
n3_HC,n3,HC,tai50_20_01.F.15_01,20,2765.0,3165.0,2965.0
n3_HC,n3,HC,tai50_20_01.F.15_01,21,2793.0,3196.0,2994.5
n3_HC,n3,HC,tai50_20_01.F.15_01,22,2806.0,3180.0,2993.0
n3_HC,n3,HC,tai50_20_01.F.15_01,23,2808.0,3235.0,3021.5
n3_HC,n3,HC,tai50_20_01.F.15_01,24,2826.0,3215.0,3020.5
n3_HC,n3,HC,tai50_20_01.F.15_01,25,2849.0,3254.0,3051.5
n3_HC,n3,HC,tai50_20_01.F.15_01,26,2793.0,3201.0,2997.0
n3_HC,n3,HC,tai50_20_01.F.15_01,27,2810.0,3222.0,3016.0
n3_HC,n3,HC,tai50_20_01.F.15_01,28,2814.0,3224.0,3019.0
n3_HC,n3,HC,tai50_20_01.F.15_01,29,2841.0,3262.0,3051.5
n3_HC,n3,HC,tai50_20_01.F.15_01,30,2846.0,3259.0,3052.5
n3_HC,n3,HC,tai50_20_02.F.15_01,1,2939.0,3315.0,3127.0
n3_HC,n3,HC,tai50_20_02.F.15_01,2,2936.0,3315.0,3125.5
n3_HC,n3,HC,tai50_20_02.F.15_01,3,2924.0,3304.0,3114.0
n3_HC,n3,HC,tai50_20_02.F.15_01,4,2942.0,3320.0,3131.0
n3_HC,n3,HC,tai50_20_02.F.15_01,5,2946.0,3326.0,3136.0
n3_HC,n3,HC,tai50_20_02.F.15_01,6,2930.0,3306.0,3118.0
n3_HC,n3,HC,tai50_20_02.F.15_01,7,2930.0,3323.0,3126.5
n3_HC,n3,HC,tai50_20_02.F.15_01,8,2952.0,3316.0,3134.0
n3_HC,n3,HC,tai50_20_02.F.15_01,9,2994.0,3358.0,3176.0
n3_HC,n3,HC,tai50_20_02.F.15_01,10,2995.0,3372.0,3183.5
n3_HC,n3,HC,tai50_20_02.F.15_01,11,2862.0,3259.0,3060.5
n3_HC,n3,HC,tai50_20_02.F.15_01,12,2929.0,3317.0,3123.0
n3_HC,n3,HC,tai50_20_02.F.15_01,13,2913.0,3272.0,3092.5
n3_HC,n3,HC,tai50_20_02.F.15_01,14,2904.0,3297.0,3100.5
n3_HC,n3,HC,tai50_20_02.F.15_01,15,2977.0,3365.0,3171.0
n3_HC,n3,HC,tai50_20_02.F.15_01,16,2893.0,3271.0,3082.0
n3_HC,n3,HC,tai50_20_02.F.15_01,17,2920.0,3268.0,3094.0
n3_HC,n3,HC,tai50_20_02.F.15_01,18,2917.0,3281.0,3099.0
n3_HC,n3,HC,tai50_20_02.F.15_01,19,2961.0,3335.0,3148.0
n3_HC,n3,HC,tai50_20_02.F.15_01,20,2989.0,3381.0,3185.0
n3_HC,n3,HC,tai50_20_02.F.15_01,21,2929.0,3317.0,3123.0
n3_HC,n3,HC,tai50_20_02.F.15_01,22,2950.0,3310.0,3130.0
n3_HC,n3,HC,tai50_20_02.F.15_01,23,2915.0,3312.0,3113.5
n3_HC,n3,HC,tai50_20_02.F.15_01,24,2945.0,3338.0,3141.5
n3_HC,n3,HC,tai50_20_02.F.15_01,25,2964.0,3344.0,3154.0
n3_HC,n3,HC,tai50_20_02.F.15_01,26,2918.0,3300.0,3109.0
n3_HC,n3,HC,tai50_20_02.F.15_01,27,2949.0,3317.0,3133.0
n3_HC,n3,HC,tai50_20_02.F.15_01,28,2913.0,3303.0,3108.0
n3_HC,n3,HC,tai50_20_02.F.15_01,29,2937.0,3309.0,3123.0
n3_HC,n3,HC,tai50_20_02.F.15_01,30,3001.0,3347.0,3174.0
n3_HC,n3,HC,tai50_20_03.F.15_01,1,2656.0,3084.0,2870.0
n3_HC,n3,HC,tai50_20_03.F.15_01,2,2722.0,3164.0,2943.0
n3_HC,n3,HC,tai50_20_03.F.15_01,3,2656.0,3114.0,2885.0
n3_HC,n3,HC,tai50_20_03.F.15_01,4,2700.0,3151.0,2925.5
n3_HC,n3,HC,tai50_20_03.F.15_01,5,2679.0,3105.0,2892.0
n3_HC,n3,HC,tai50_20_03.F.15_01,6,2674.0,3116.0,2895.0
n3_HC,n3,HC,tai50_20_03.F.15_01,7,2683.0,3139.0,2911.0
n3_HC,n3,HC,tai50_20_03.F.15_01,8,2646.0,3072.0,2859.0
n3_HC,n3,HC,tai50_20_03.F.15_01,9,2707.0,3156.0,2931.5
n3_HC,n3,HC,tai50_20_03.F.15_01,10,2681.0,3147.0,2914.0
n3_HC,n3,HC,tai50_20_03.F.15_01,11,2642.0,3094.0,2868.0
n3_HC,n3,HC,tai50_20_03.F.15_01,12,2708.0,3128.0,2918.0
n3_HC,n3,HC,tai50_20_03.F.15_01,13,2683.0,3121.0,2902.0
n3_HC,n3,HC,tai50_20_03.F.15_01,14,2725.0,3165.0,2945.0
n3_HC,n3,HC,tai50_20_03.F.15_01,15,2680.0,3120.0,2900.0
n3_HC,n3,HC,tai50_20_03.F.15_01,16,2668.0,3115.0,2891.5
n3_HC,n3,HC,tai50_20_03.F.15_01,17,2684.0,3117.0,2900.5
n3_HC,n3,HC,tai50_20_03.F.15_01,18,2675.0,3115.0,2895.0
n3_HC,n3,HC,tai50_20_03.F.15_01,19,2655.0,3083.0,2869.0
n3_HC,n3,HC,tai50_20_03.F.15_01,20,2710.0,3180.0,2945.0
n3_HC,n3,HC,tai50_20_03.F.15_01,21,2725.0,3149.0,2937.0
n3_HC,n3,HC,tai50_20_03.F.15_01,22,2681.0,3111.0,2896.0
n3_HC,n3,HC,tai50_20_03.F.15_01,23,2662.0,3120.0,2891.0
n3_HC,n3,HC,tai50_20_03.F.15_01,24,2688.0,3127.0,2907.5
n3_HC,n3,HC,tai50_20_03.F.15_01,25,2658.0,3100.0,2879.0
n3_HC,n3,HC,tai50_20_03.F.15_01,26,2692.0,3111.0,2901.5
n3_HC,n3,HC,tai50_20_03.F.15_01,27,2643.0,3076.0,2859.5
n3_HC,n3,HC,tai50_20_03.F.15_01,28,2665.0,3102.0,2883.5
n3_HC,n3,HC,tai50_20_03.F.15_01,29,2676.0,3138.0,2907.0
n3_HC,n3,HC,tai50_20_03.F.15_01,30,2667.0,3125.0,2896.0
n3_HC,n3,HC,tai50_20_04.F.15_01,1,2672.0,3046.0,2859.0
n3_HC,n3,HC,tai50_20_04.F.15_01,2,2667.0,3025.0,2846.0
n3_HC,n3,HC,tai50_20_04.F.15_01,3,2659.0,3056.0,2857.5
n3_HC,n3,HC,tai50_20_04.F.15_01,4,2650.0,3020.0,2835.0
n3_HC,n3,HC,tai50_20_04.F.15_01,5,2589.0,3007.0,2798.0
n3_HC,n3,HC,tai50_20_04.F.15_01,6,2662.0,3064.0,2863.0
n3_HC,n3,HC,tai50_20_04.F.15_01,7,2652.0,3039.0,2845.5
n3_HC,n3,HC,tai50_20_04.F.15_01,8,2628.0,3011.0,2819.5
n3_HC,n3,HC,tai50_20_04.F.15_01,9,2664.0,3029.0,2846.5
n3_HC,n3,HC,tai50_20_04.F.15_01,10,2585.0,2985.0,2785.0
n3_HC,n3,HC,tai50_20_04.F.15_01,11,2626.0,3016.0,2821.0
n3_HC,n3,HC,tai50_20_04.F.15_01,12,2636.0,3001.0,2818.5
n3_HC,n3,HC,tai50_20_04.F.15_01,13,2633.0,3007.0,2820.0
n3_HC,n3,HC,tai50_20_04.F.15_01,14,2711.0,3067.0,2889.0
n3_HC,n3,HC,tai50_20_04.F.15_01,15,2682.0,3079.0,2880.5
n3_HC,n3,HC,tai50_20_04.F.15_01,16,2561.0,2963.0,2762.0
n3_HC,n3,HC,tai50_20_04.F.15_01,17,2655.0,3054.0,2854.5
n3_HC,n3,HC,tai50_20_04.F.15_01,18,2657.0,3040.0,2848.5
n3_HC,n3,HC,tai50_20_04.F.15_01,19,2772.0,3143.0,2957.5
n3_HC,n3,HC,tai50_20_04.F.15_01,20,2683.0,3039.0,2861.0
n3_HC,n3,HC,tai50_20_04.F.15_01,21,2620.0,2991.0,2805.5
n3_HC,n3,HC,tai50_20_04.F.15_01,22,2617.0,3019.0,2818.0
n3_HC,n3,HC,tai50_20_04.F.15_01,23,2667.0,3097.0,2882.0
n3_HC,n3,HC,tai50_20_04.F.15_01,24,2661.0,3021.0,2841.0
n3_HC,n3,HC,tai50_20_04.F.15_01,25,2663.0,3073.0,2868.0
n3_HC,n3,HC,tai50_20_04.F.15_01,26,2602.0,2994.0,2798.0
n3_HC,n3,HC,tai50_20_04.F.15_01,27,2649.0,3040.0,2844.5
n3_HC,n3,HC,tai50_20_04.F.15_01,28,2622.0,2995.0,2808.5
n3_HC,n3,HC,tai50_20_04.F.15_01,29,2638.0,3040.0,2839.0
n3_HC,n3,HC,tai50_20_04.F.15_01,30,2627.0,2990.0,2808.5
n3_HC,n3,HC,tai50_20_05.F.15_01,1,2703.0,3106.0,2904.5
n3_HC,n3,HC,tai50_20_05.F.15_01,2,2685.0,3051.0,2868.0
n3_HC,n3,HC,tai50_20_05.F.15_01,3,2688.0,3092.0,2890.0
n3_HC,n3,HC,tai50_20_05.F.15_01,4,2678.0,3060.0,2869.0
n3_HC,n3,HC,tai50_20_05.F.15_01,5,2672.0,3083.0,2877.5
n3_HC,n3,HC,tai50_20_05.F.15_01,6,2705.0,3106.0,2905.5
n3_HC,n3,HC,tai50_20_05.F.15_01,7,2757.0,3126.0,2941.5
n3_HC,n3,HC,tai50_20_05.F.15_01,8,2721.0,3105.0,2913.0
n3_HC,n3,HC,tai50_20_05.F.15_01,9,2695.0,3079.0,2887.0
n3_HC,n3,HC,tai50_20_05.F.15_01,10,2712.0,3111.0,2911.5
n3_HC,n3,HC,tai50_20_05.F.15_01,11,2711.0,3105.0,2908.0
n3_HC,n3,HC,tai50_20_05.F.15_01,12,2697.0,3095.0,2896.0
n3_HC,n3,HC,tai50_20_05.F.15_01,13,2697.0,3074.0,2885.5
n3_HC,n3,HC,tai50_20_05.F.15_01,14,2743.0,3112.0,2927.5
n3_HC,n3,HC,tai50_20_05.F.15_01,15,2734.0,3114.0,2924.0
n3_HC,n3,HC,tai50_20_05.F.15_01,16,2750.0,3137.0,2943.5
n3_HC,n3,HC,tai50_20_05.F.15_01,17,2692.0,3110.0,2901.0
n3_HC,n3,HC,tai50_20_05.F.15_01,18,2680.0,3068.0,2874.0
n3_HC,n3,HC,tai50_20_05.F.15_01,19,2679.0,3049.0,2864.0
n3_HC,n3,HC,tai50_20_05.F.15_01,20,2706.0,3095.0,2900.5
n3_HC,n3,HC,tai50_20_05.F.15_01,21,2692.0,3075.0,2883.5
n3_HC,n3,HC,tai50_20_05.F.15_01,22,2729.0,3117.0,2923.0
n3_HC,n3,HC,tai50_20_05.F.15_01,23,2703.0,3100.0,2901.5
n3_HC,n3,HC,tai50_20_05.F.15_01,24,2731.0,3113.0,2922.0
n3_HC,n3,HC,tai50_20_05.F.15_01,25,2727.0,3108.0,2917.5
n3_HC,n3,HC,tai50_20_05.F.15_01,26,2734.0,3113.0,2923.5
n3_HC,n3,HC,tai50_20_05.F.15_01,27,2674.0,3077.0,2875.5
n3_HC,n3,HC,tai50_20_05.F.15_01,28,2726.0,3131.0,2928.5
n3_HC,n3,HC,tai50_20_05.F.15_01,29,2708.0,3016.0,2862.0
n3_HC,n3,HC,tai50_20_05.F.15_01,30,2698.0,3075.0,2886.5
n3_HC,n3,HC,tai50_20_06.F.15_01,1,2806.0,3230.0,3018.0
n3_HC,n3,HC,tai50_20_06.F.15_01,2,2789.0,3217.0,3003.0
n3_HC,n3,HC,tai50_20_06.F.15_01,3,2867.0,3260.0,3063.5
n3_HC,n3,HC,tai50_20_06.F.15_01,4,2832.0,3210.0,3021.0
n3_HC,n3,HC,tai50_20_06.F.15_01,5,2771.0,3208.0,2989.5
n3_HC,n3,HC,tai50_20_06.F.15_01,6,2770.0,3201.0,2985.5
n3_HC,n3,HC,tai50_20_06.F.15_01,7,2818.0,3229.0,3023.5
n3_HC,n3,HC,tai50_20_06.F.15_01,8,2845.0,3234.0,3039.5
n3_HC,n3,HC,tai50_20_06.F.15_01,9,2789.0,3209.0,2999.0
n3_HC,n3,HC,tai50_20_06.F.15_01,10,2772.0,3196.0,2984.0
n3_HC,n3,HC,tai50_20_06.F.15_01,11,2794.0,3234.0,3014.0
n3_HC,n3,HC,tai50_20_06.F.15_01,12,2782.0,3176.0,2979.0
n3_HC,n3,HC,tai50_20_06.F.15_01,13,2762.0,3186.0,2974.0
n3_HC,n3,HC,tai50_20_06.F.15_01,14,2834.0,3241.0,3037.5
n3_HC,n3,HC,tai50_20_06.F.15_01,15,2786.0,3205.0,2995.5
n3_HC,n3,HC,tai50_20_06.F.15_01,16,2796.0,3216.0,3006.0
n3_HC,n3,HC,tai50_20_06.F.15_01,17,2803.0,3217.0,3010.0
n3_HC,n3,HC,tai50_20_06.F.15_01,18,2789.0,3187.0,2988.0
n3_HC,n3,HC,tai50_20_06.F.15_01,19,2790.0,3215.0,3002.5
n3_HC,n3,HC,tai50_20_06.F.15_01,20,2777.0,3207.0,2992.0
n3_HC,n3,HC,tai50_20_06.F.15_01,21,2790.0,3218.0,3004.0
n3_HC,n3,HC,tai50_20_06.F.15_01,22,2791.0,3208.0,2999.5
n3_HC,n3,HC,tai50_20_06.F.15_01,23,2793.0,3197.0,2995.0
n3_HC,n3,HC,tai50_20_06.F.15_01,24,2855.0,3276.0,3065.5
n3_HC,n3,HC,tai50_20_06.F.15_01,25,2828.0,3259.0,3043.5
n3_HC,n3,HC,tai50_20_06.F.15_01,26,2793.0,3231.0,3012.0
n3_HC,n3,HC,tai50_20_06.F.15_01,27,2770.0,3195.0,2982.5
n3_HC,n3,HC,tai50_20_06.F.15_01,28,2777.0,3176.0,2976.5
n3_HC,n3,HC,tai50_20_06.F.15_01,29,2789.0,3223.0,3006.0
n3_HC,n3,HC,tai50_20_06.F.15_01,30,2780.0,3203.0,2991.5
n3_HC,n3,HC,tai50_20_07.F.15_01,1,2769.0,3211.0,2990.0
n3_HC,n3,HC,tai50_20_07.F.15_01,2,2774.0,3205.0,2989.5
n3_HC,n3,HC,tai50_20_07.F.15_01,3,2773.0,3204.0,2988.5
n3_HC,n3,HC,tai50_20_07.F.15_01,4,2757.0,3214.0,2985.5
n3_HC,n3,HC,tai50_20_07.F.15_01,5,2754.0,3190.0,2972.0
n3_HC,n3,HC,tai50_20_07.F.15_01,6,2718.0,3160.0,2939.0
n3_HC,n3,HC,tai50_20_07.F.15_01,7,2883.0,3286.0,3084.5
n3_HC,n3,HC,tai50_20_07.F.15_01,8,2764.0,3212.0,2988.0
n3_HC,n3,HC,tai50_20_07.F.15_01,9,2763.0,3189.0,2976.0
n3_HC,n3,HC,tai50_20_07.F.15_01,10,2743.0,3186.0,2964.5
n3_HC,n3,HC,tai50_20_07.F.15_01,11,2801.0,3249.0,3025.0
n3_HC,n3,HC,tai50_20_07.F.15_01,12,2794.0,3199.0,2996.5
n3_HC,n3,HC,tai50_20_07.F.15_01,13,2753.0,3176.0,2964.5
n3_HC,n3,HC,tai50_20_07.F.15_01,14,2781.0,3212.0,2996.5
n3_HC,n3,HC,tai50_20_07.F.15_01,15,2764.0,3186.0,2975.0
n3_HC,n3,HC,tai50_20_07.F.15_01,16,2753.0,3200.0,2976.5
n3_HC,n3,HC,tai50_20_07.F.15_01,17,2755.0,3181.0,2968.0
n3_HC,n3,HC,tai50_20_07.F.15_01,18,2767.0,3218.0,2992.5
n3_HC,n3,HC,tai50_20_07.F.15_01,19,2796.0,3239.0,3017.5
n3_HC,n3,HC,tai50_20_07.F.15_01,20,2746.0,3196.0,2971.0
n3_HC,n3,HC,tai50_20_07.F.15_01,21,2769.0,3241.0,3005.0
n3_HC,n3,HC,tai50_20_07.F.15_01,22,2768.0,3212.0,2990.0
n3_HC,n3,HC,tai50_20_07.F.15_01,23,2779.0,3225.0,3002.0
n3_HC,n3,HC,tai50_20_07.F.15_01,24,2762.0,3213.0,2987.5
n3_HC,n3,HC,tai50_20_07.F.15_01,25,2784.0,3159.0,2971.5
n3_HC,n3,HC,tai50_20_07.F.15_01,26,2718.0,3164.0,2941.0
n3_HC,n3,HC,tai50_20_07.F.15_01,27,2740.0,3158.0,2949.0
n3_HC,n3,HC,tai50_20_07.F.15_01,28,2736.0,3172.0,2954.0
n3_HC,n3,HC,tai50_20_07.F.15_01,29,2831.0,3245.0,3038.0
n3_HC,n3,HC,tai50_20_07.F.15_01,30,2750.0,3182.0,2966.0
n3_HC,n3,HC,tai50_20_08.F.15_01,1,2699.0,3086.0,2892.5
n3_HC,n3,HC,tai50_20_08.F.15_01,2,2691.0,3079.0,2885.0
n3_HC,n3,HC,tai50_20_08.F.15_01,3,2747.0,3133.0,2940.0
n3_HC,n3,HC,tai50_20_08.F.15_01,4,2664.0,3057.0,2860.5
n3_HC,n3,HC,tai50_20_08.F.15_01,5,2722.0,3111.0,2916.5
n3_HC,n3,HC,tai50_20_08.F.15_01,6,2695.0,3101.0,2898.0
n3_HC,n3,HC,tai50_20_08.F.15_01,7,2703.0,3087.0,2895.0
n3_HC,n3,HC,tai50_20_08.F.15_01,8,2690.0,3079.0,2884.5
n3_HC,n3,HC,tai50_20_08.F.15_01,9,2698.0,3144.0,2921.0
n3_HC,n3,HC,tai50_20_08.F.15_01,10,2708.0,3112.0,2910.0
n3_HC,n3,HC,tai50_20_08.F.15_01,11,2698.0,3119.0,2908.5
n3_HC,n3,HC,tai50_20_08.F.15_01,12,2768.0,3187.0,2977.5
n3_HC,n3,HC,tai50_20_08.F.15_01,13,2709.0,3073.0,2891.0
n3_HC,n3,HC,tai50_20_08.F.15_01,14,2716.0,3079.0,2897.5
n3_HC,n3,HC,tai50_20_08.F.15_01,15,2650.0,3036.0,2843.0
n3_HC,n3,HC,tai50_20_08.F.15_01,16,2719.0,3121.0,2920.0
n3_HC,n3,HC,tai50_20_08.F.15_01,17,2690.0,3071.0,2880.5
n3_HC,n3,HC,tai50_20_08.F.15_01,18,2669.0,3039.0,2854.0
n3_HC,n3,HC,tai50_20_08.F.15_01,19,2725.0,3112.0,2918.5
n3_HC,n3,HC,tai50_20_08.F.15_01,20,2733.0,3113.0,2923.0
n3_HC,n3,HC,tai50_20_08.F.15_01,21,2682.0,3110.0,2896.0
n3_HC,n3,HC,tai50_20_08.F.15_01,22,2758.0,3140.0,2949.0
n3_HC,n3,HC,tai50_20_08.F.15_01,23,2712.0,3083.0,2897.5
n3_HC,n3,HC,tai50_20_08.F.15_01,24,2668.0,3076.0,2872.0
n3_HC,n3,HC,tai50_20_08.F.15_01,25,2740.0,3138.0,2939.0
n3_HC,n3,HC,tai50_20_08.F.15_01,26,2711.0,3122.0,2916.5
n3_HC,n3,HC,tai50_20_08.F.15_01,27,2738.0,3097.0,2917.5
n3_HC,n3,HC,tai50_20_08.F.15_01,28,2740.0,3122.0,2931.0
n3_HC,n3,HC,tai50_20_08.F.15_01,29,2687.0,3080.0,2883.5
n3_HC,n3,HC,tai50_20_08.F.15_01,30,2699.0,3066.0,2882.5
n3_HC,n3,HC,tai50_20_09.F.15_01,1,2942.0,3416.0,3179.0
n3_HC,n3,HC,tai50_20_09.F.15_01,2,2878.0,3332.0,3105.0
n3_HC,n3,HC,tai50_20_09.F.15_01,3,2996.0,3465.0,3230.5
n3_HC,n3,HC,tai50_20_09.F.15_01,4,2931.0,3396.0,3163.5
n3_HC,n3,HC,tai50_20_09.F.15_01,5,2951.0,3418.0,3184.5
n3_HC,n3,HC,tai50_20_09.F.15_01,6,2966.0,3427.0,3196.5
n3_HC,n3,HC,tai50_20_09.F.15_01,7,2969.0,3446.0,3207.5
n3_HC,n3,HC,tai50_20_09.F.15_01,8,2982.0,3458.0,3220.0
n3_HC,n3,HC,tai50_20_09.F.15_01,9,2927.0,3391.0,3159.0
n3_HC,n3,HC,tai50_20_09.F.15_01,10,2956.0,3420.0,3188.0
n3_HC,n3,HC,tai50_20_09.F.15_01,11,2915.0,3376.0,3145.5
n3_HC,n3,HC,tai50_20_09.F.15_01,12,2874.0,3342.0,3108.0
n3_HC,n3,HC,tai50_20_09.F.15_01,13,2926.0,3400.0,3163.0
n3_HC,n3,HC,tai50_20_09.F.15_01,14,2901.0,3385.0,3143.0
n3_HC,n3,HC,tai50_20_09.F.15_01,15,2941.0,3391.0,3166.0
n3_HC,n3,HC,tai50_20_09.F.15_01,16,2983.0,3441.0,3212.0
n3_HC,n3,HC,tai50_20_09.F.15_01,17,2966.0,3435.0,3200.5
n3_HC,n3,HC,tai50_20_09.F.15_01,18,2922.0,3371.0,3146.5
n3_HC,n3,HC,tai50_20_09.F.15_01,19,2950.0,3403.0,3176.5
n3_HC,n3,HC,tai50_20_09.F.15_01,20,2964.0,3422.0,3193.0
n3_HC,n3,HC,tai50_20_09.F.15_01,21,2887.0,3352.0,3119.5
n3_HC,n3,HC,tai50_20_09.F.15_01,22,2921.0,3356.0,3138.5
n3_HC,n3,HC,tai50_20_09.F.15_01,23,2942.0,3397.0,3169.5
n3_HC,n3,HC,tai50_20_09.F.15_01,24,2923.0,3381.0,3152.0
n3_HC,n3,HC,tai50_20_09.F.15_01,25,2902.0,3356.0,3129.0
n3_HC,n3,HC,tai50_20_09.F.15_01,26,2909.0,3351.0,3130.0
n3_HC,n3,HC,tai50_20_09.F.15_01,27,2909.0,3370.0,3139.5
n3_HC,n3,HC,tai50_20_09.F.15_01,28,2928.0,3404.0,3166.0
n3_HC,n3,HC,tai50_20_09.F.15_01,29,2949.0,3401.0,3175.0
n3_HC,n3,HC,tai50_20_09.F.15_01,30,2918.0,3400.0,3159.0
n3_HC,n3,HC,tai50_20_10.F.15_01,1,2967.0,3425.0,3196.0
n3_HC,n3,HC,tai50_20_10.F.15_01,2,2973.0,3395.0,3184.0
n3_HC,n3,HC,tai50_20_10.F.15_01,3,3024.0,3430.0,3227.0
n3_HC,n3,HC,tai50_20_10.F.15_01,4,2979.0,3418.0,3198.5
n3_HC,n3,HC,tai50_20_10.F.15_01,5,2982.0,3434.0,3208.0
n3_HC,n3,HC,tai50_20_10.F.15_01,6,2980.0,3386.0,3183.0
n3_HC,n3,HC,tai50_20_10.F.15_01,7,3011.0,3413.0,3212.0
n3_HC,n3,HC,tai50_20_10.F.15_01,8,2984.0,3419.0,3201.5
n3_HC,n3,HC,tai50_20_10.F.15_01,9,2983.0,3390.0,3186.5
n3_HC,n3,HC,tai50_20_10.F.15_01,10,2957.0,3413.0,3185.0
n3_HC,n3,HC,tai50_20_10.F.15_01,11,2975.0,3432.0,3203.5
n3_HC,n3,HC,tai50_20_10.F.15_01,12,3028.0,3449.0,3238.5
n3_HC,n3,HC,tai50_20_10.F.15_01,13,2985.0,3409.0,3197.0
n3_HC,n3,HC,tai50_20_10.F.15_01,14,2971.0,3423.0,3197.0
n3_HC,n3,HC,tai50_20_10.F.15_01,15,2989.0,3424.0,3206.5
n3_HC,n3,HC,tai50_20_10.F.15_01,16,3016.0,3441.0,3228.5
n3_HC,n3,HC,tai50_20_10.F.15_01,17,2967.0,3408.0,3187.5
n3_HC,n3,HC,tai50_20_10.F.15_01,18,3032.0,3414.0,3223.0
n3_HC,n3,HC,tai50_20_10.F.15_01,19,2951.0,3375.0,3163.0
n3_HC,n3,HC,tai50_20_10.F.15_01,20,2969.0,3421.0,3195.0
n3_HC,n3,HC,tai50_20_10.F.15_01,21,2937.0,3396.0,3166.5
n3_HC,n3,HC,tai50_20_10.F.15_01,22,3041.0,3447.0,3244.0
n3_HC,n3,HC,tai50_20_10.F.15_01,23,3015.0,3423.0,3219.0
n3_HC,n3,HC,tai50_20_10.F.15_01,24,3064.0,3489.0,3276.5
n3_HC,n3,HC,tai50_20_10.F.15_01,25,3006.0,3437.0,3221.5
n3_HC,n3,HC,tai50_20_10.F.15_01,26,2990.0,3424.0,3207.0
n3_HC,n3,HC,tai50_20_10.F.15_01,27,2984.0,3414.0,3199.0
n3_HC,n3,HC,tai50_20_10.F.15_01,28,2965.0,3405.0,3185.0
n3_HC,n3,HC,tai50_20_10.F.15_01,29,2980.0,3395.0,3187.5
n3_HC,n3,HC,tai50_20_10.F.15_01,30,3031.0,3423.0,3227.0
next_HC,next,HC,F0.15.0.abz7_06,1,640.0,717.0,678.5
next_HC,next,HC,F0.15.0.abz7_06,2,639.0,718.0,678.5
next_HC,next,HC,F0.15.0.abz7_06,3,631.0,712.0,671.5
next_HC,next,HC,F0.15.0.abz7_06,4,648.0,725.0,686.5
next_HC,next,HC,F0.15.0.abz7_06,5,641.0,733.0,687.0
next_HC,next,HC,F0.15.0.abz7_06,6,639.0,727.0,683.0
next_HC,next,HC,F0.15.0.abz7_06,7,640.0,717.0,678.5
next_HC,next,HC,F0.15.0.abz7_06,8,644.0,730.0,687.0
next_HC,next,HC,F0.15.0.abz7_06,9,652.0,738.0,695.0
next_HC,next,HC,F0.15.0.abz7_06,10,636.0,721.0,678.5
next_HC,next,HC,F0.15.0.abz7_06,11,641.0,717.0,679.0
next_HC,next,HC,F0.15.0.abz7_06,12,640.0,725.0,682.5
next_HC,next,HC,F0.15.0.abz7_06,13,643.0,722.0,682.5
next_HC,next,HC,F0.15.0.abz7_06,14,649.0,728.0,688.5
next_HC,next,HC,F0.15.0.abz7_06,15,633.0,715.0,674.0
next_HC,next,HC,F0.15.0.abz7_06,16,651.0,723.0,687.0
next_HC,next,HC,F0.15.0.abz7_06,17,636.0,730.0,683.0
next_HC,next,HC,F0.15.0.abz7_06,18,647.0,731.0,689.0
next_HC,next,HC,F0.15.0.abz7_06,19,639.0,726.0,682.5
next_HC,next,HC,F0.15.0.abz7_06,20,641.0,734.0,687.5
next_HC,next,HC,F0.15.0.abz7_06,21,636.0,721.0,678.5
next_HC,next,HC,F0.15.0.abz7_06,22,649.0,725.0,687.0
next_HC,next,HC,F0.15.0.abz7_06,23,635.0,731.0,683.0
next_HC,next,HC,F0.15.0.abz7_06,24,643.0,720.0,681.5
next_HC,next,HC,F0.15.0.abz7_06,25,643.0,725.0,684.0
next_HC,next,HC,F0.15.0.abz7_06,26,646.0,728.0,687.0
next_HC,next,HC,F0.15.0.abz7_06,27,656.0,732.0,694.0
next_HC,next,HC,F0.15.0.abz7_06,28,648.0,733.0,690.5
next_HC,next,HC,F0.15.0.abz7_06,29,644.0,730.0,687.0
next_HC,next,HC,F0.15.0.abz7_06,30,636.0,721.0,678.5
