algo,inst,run,t,v
ga,tai30_15_08,6,105.000,1830.000
ga,tai30_15_08,7,0.062,2263.000
ga,tai30_15_08,7,5.016,1972.000
ga,tai30_15_08,7,10.016,1948.500
ga,tai30_15_08,7,15.000,1925.000
ga,tai30_15_08,7,20.000,1898.000
ga,tai30_15_08,7,25.016,1883.500
ga,tai30_15_08,7,30.016,1872.500
ga,tai30_15_08,7,35.016,1854.000
ga,tai30_15_08,7,40.016,1854.000
ga,tai30_15_08,7,45.016,1843.500
ga,tai30_15_08,7,50.000,1838.500
ga,tai30_15_08,7,55.000,1824.500
ga,tai30_15_08,7,60.016,1813.500
ga,tai30_15_08,7,65.016,1813.000
ga,tai30_15_08,7,70.016,1813.000
ga,tai30_15_08,7,75.016,1813.000
ga,tai30_15_08,7,80.016,1813.000
ga,tai30_15_08,7,85.000,1813.000
ga,tai30_15_08,7,90.016,1811.500
ga,tai30_15_08,7,95.000,1810.500
ga,tai30_15_08,7,100.016,1810.500
ga,tai30_15_08,7,105.016,1809.000
ga,tai30_15_08,8,0.062,2260.500
ga,tai30_15_08,8,5.016,1975.000
ga,tai30_15_08,8,10.031,1949.000
ga,tai30_15_08,8,15.016,1921.500
ga,tai30_15_08,8,20.016,1901.500
ga,tai30_15_08,8,25.000,1884.000
ga,tai30_15_08,8,30.000,1863.000
ga,tai30_15_08,8,35.016,1843.500
ga,tai30_15_08,8,40.000,1836.500
ga,tai30_15_08,8,45.016,1826.000
ga,tai30_15_08,8,50.016,1809.500
ga,tai30_15_08,8,55.000,1809.000
ga,tai30_15_08,8,60.000,1807.500
ga,tai30_15_08,8,65.000,1807.500
ga,tai30_15_08,8,70.016,1807.000
ga,tai30_15_08,8,75.000,1807.000
ga,tai30_15_08,8,80.016,1807.000
ga,tai30_15_08,8,85.016,1807.000
ga,tai30_15_08,8,90.000,1807.000
ga,tai30_15_08,8,95.016,1807.000
ga,tai30_15_08,8,100.000,1807.000
ga,tai30_15_08,8,105.016,1807.000
ga,tai30_15_08,9,0.062,2250.500
ga,tai30_15_08,9,5.000,1977.000
ga,tai30_15_08,9,10.016,1939.000
ga,tai30_15_08,9,15.016,1919.500
ga,tai30_15_08,9,20.016,1899.500
ga,tai30_15_08,9,25.016,1896.000
ga,tai30_15_08,9,30.000,1872.500
ga,tai30_15_08,9,35.016,1868.000
ga,tai30_15_08,9,40.016,1861.000
ga,tai30_15_08,9,45.000,1843.000
ga,tai30_15_08,9,50.016,1834.500
ga,tai30_15_08,9,55.016,1829.000
ga,tai30_15_08,9,60.016,1819.000
ga,tai30_15_08,9,65.000,1817.500
ga,tai30_15_08,9,70.000,1811.500
ga,tai30_15_08,9,75.000,1797.500
ga,tai30_15_08,9,80.000,1790.500
ga,tai30_15_08,9,85.016,1790.500
ga,tai30_15_08,9,90.000,1790.500
ga,tai30_15_08,9,95.000,1790.500
ga,tai30_15_08,9,100.016,1789.000
ga,tai30_15_08,9,105.000,1786.000
ga,tai30_15_08,10,0.062,2288.500
ga,tai30_15_08,10,5.016,1970.500
ga,tai30_15_08,10,10.016,1937.500
ga,tai30_15_08,10,15.000,1905.000
ga,tai30_15_08,10,20.016,1869.000
ga,tai30_15_08,10,25.000,1848.500
ga,tai30_15_08,10,30.000,1844.000
ga,tai30_15_08,10,35.016,1832.500
ga,tai30_15_08,10,40.016,1832.500
ga,tai30_15_08,10,45.016,1832.500
ga,tai30_15_08,10,50.016,1832.500
ga,tai30_15_08,10,55.000,1832.500
ga,tai30_15_08,10,60.000,1832.500
ga,tai30_15_08,10,65.016,1832.500
ga,tai30_15_08,10,70.016,1832.500
ga,tai30_15_08,10,75.016,1832.500
ga,tai30_15_08,10,80.000,1826.500
ga,tai30_15_08,10,85.000,1820.500
ga,tai30_15_08,10,90.000,1819.000
ga,tai30_15_08,10,95.016,1817.000
ga,tai30_15_08,10,100.016,1817.000
ga,tai30_15_08,10,105.000,1817.000
ga,tai30_15_08,11,0.109,2260.500
ga,tai30_15_08,11,5.000,2004.000
ga,tai30_15_08,11,10.031,1971.500
ga,tai30_15_08,11,15.031,1929.000
ga,tai30_15_08,11,20.016,1916.000
ga,tai30_15_08,11,25.016,1907.000
ga,tai30_15_08,11,30.016,1893.000
ga,tai30_15_08,11,35.000,1871.000
ga,tai30_15_08,11,40.016,1871.000
ga,tai30_15_08,11,45.047,1871.000
ga,tai30_15_08,11,50.016,1867.000
ga,tai30_15_08,11,55.016,1862.500
ga,tai30_15_08,11,60.016,1859.000
ga,tai30_15_08,11,65.000,1849.500
ga,tai30_15_08,11,70.000,1840.500
ga,tai30_15_08,11,75.000,1836.500
ga,tai30_15_08,11,80.016,1836.000
ga,tai30_15_08,11,85.000,1833.000
ga,tai30_15_08,11,90.016,1830.000
ga,tai30_15_08,11,95.016,1828.000
ga,tai30_15_08,11,100.000,1827.500
ga,tai30_15_08,11,105.000,1826.500
ga,tai30_15_08,12,0.062,2267.000
ga,tai30_15_08,12,5.000,1988.500
ga,tai30_15_08,12,10.000,1934.500
ga,tai30_15_08,12,15.016,1919.000
ga,tai30_15_08,12,20.031,1884.500
ga,tai30_15_08,12,25.016,1870.500
ga,tai30_15_08,12,30.016,1851.000
ga,tai30_15_08,12,35.031,1849.000
ga,tai30_15_08,12,40.016,1840.500
ga,tai30_15_08,12,45.031,1834.000
ga,tai30_15_08,12,50.031,1834.000
ga,tai30_15_08,12,55.031,1827.000
ga,tai30_15_08,12,60.000,1820.500
ga,tai30_15_08,12,65.000,1820.000
ga,tai30_15_08,12,70.016,1819.000
ga,tai30_15_08,12,75.031,1818.500
ga,tai30_15_08,12,80.000,1814.000
ga,tai30_15_08,12,85.000,1810.500
ga,tai30_15_08,12,90.000,1808.000
ga,tai30_15_08,12,95.000,1807.000
ga,tai30_15_08,12,100.000,1805.500
ga,tai30_15_08,12,105.000,1805.000
ga,tai30_15_08,13,0.062,2235.000
ga,tai30_15_08,13,5.031,1967.500
ga,tai30_15_08,13,10.016,1955.500
ga,tai30_15_08,13,15.000,1941.000
ga,tai30_15_08,13,20.016,1929.000
ga,tai30_15_08,13,25.016,1918.500
ga,tai30_15_08,13,30.031,1907.000
ga,tai30_15_08,13,35.031,1900.000
ga,tai30_15_08,13,40.000,1895.000
ga,tai30_15_08,13,45.016,1887.500
ga,tai30_15_08,13,50.016,1876.000
ga,tai30_15_08,13,55.031,1873.000
ga,tai30_15_08,13,60.016,1864.000
ga,tai30_15_08,13,65.000,1854.500
ga,tai30_15_08,13,70.031,1836.500
ga,tai30_15_08,13,75.016,1836.500
ga,tai30_15_08,13,80.000,1826.500
ga,tai30_15_08,13,85.031,1822.500
ga,tai30_15_08,13,90.031,1808.500
ga,tai30_15_08,13,95.016,1806.000
ga,tai30_15_08,13,100.031,1806.000
ga,tai30_15_08,13,105.016,1805.000
ga,tai30_15_08,14,0.062,2232.000
ga,tai30_15_08,14,5.016,1992.000
ga,tai30_15_08,14,10.000,1977.000
ga,tai30_15_08,14,15.016,1949.000
ga,tai30_15_08,14,20.016,1949.000
ga,tai30_15_08,14,25.031,1916.500
ga,tai30_15_08,14,30.000,1916.500
ga,tai30_15_08,14,35.000,1912.500
ga,tai30_15_08,14,40.000,1902.000
ga,tai30_15_08,14,45.000,1888.500
ga,tai30_15_08,14,50.000,1866.000
ga,tai30_15_08,14,55.000,1864.000
ga,tai30_15_08,14,60.016,1838.000
ga,tai30_15_08,14,65.016,1826.000
ga,tai30_15_08,14,70.000,1819.500
ga,tai30_15_08,14,75.031,1813.000
ga,tai30_15_08,14,80.031,1813.000
ga,tai30_15_08,14,85.000,1813.000
ga,tai30_15_08,14,90.016,1813.000
ga,tai30_15_08,14,95.000,1813.000
ga,tai30_15_08,14,100.000,1813.000
ga,tai30_15_08,14,105.000,1813.000
ga,tai30_15_08,15,0.062,2250.500
ga,tai30_15_08,15,5.000,1975.000
ga,tai30_15_08,15,10.016,1943.500
ga,tai30_15_08,15,15.016,1901.500
ga,tai30_15_08,15,20.031,1875.500
ga,tai30_15_08,15,25.000,1865.500
ga,tai30_15_08,15,30.016,1846.500
ga,tai30_15_08,15,35.016,1846.500
ga,tai30_15_08,15,40.016,1831.500
ga,tai30_15_08,15,45.016,1827.500
ga,tai30_15_08,15,50.000,1821.000
ga,tai30_15_08,15,55.000,1821.000
ga,tai30_15_08,15,60.000,1819.000
ga,tai30_15_08,15,65.031,1817.000
ga,tai30_15_08,15,70.000,1815.500
ga,tai30_15_08,15,75.031,1809.500
ga,tai30_15_08,15,80.000,1804.000
ga,tai30_15_08,15,85.031,1804.000
ga,tai30_15_08,15,90.000,1802.000
ga,tai30_15_08,15,95.000,1801.500
ga,tai30_15_08,15,100.016,1798.000
ga,tai30_15_08,15,105.031,1797.000
ga,tai30_15_08,16,0.078,2246.000
ga,tai30_15_08,16,5.000,1986.000
ga,tai30_15_08,16,10.016,1959.500
ga,tai30_15_08,16,15.016,1913.000
ga,tai30_15_08,16,20.000,1896.500
ga,tai30_15_08,16,25.016,1877.500
ga,tai30_15_08,16,30.000,1872.500
ga,tai30_15_08,16,35.016,1866.000
ga,tai30_15_08,16,40.031,1856.000
ga,tai30_15_08,16,45.016,1849.000
ga,tai30_15_08,16,50.000,1847.500
ga,tai30_15_08,16,55.016,1836.500
ga,tai30_15_08,16,60.000,1830.500
ga,tai30_15_08,16,65.016,1823.000
ga,tai30_15_08,16,70.016,1821.000
ga,tai30_15_08,16,75.000,1820.000
ga,tai30_15_08,16,80.000,1818.500
ga,tai30_15_08,16,85.000,1816.500
ga,tai30_15_08,16,90.016,1815.500
ga,tai30_15_08,16,95.016,1815.500
ga,tai30_15_08,16,100.000,1815.500
ga,tai30_15_08,16,105.000,1814.500
ga,tai30_15_08,17,0.062,2273.500
ga,tai30_15_08,17,5.016,1981.500
ga,tai30_15_08,17,10.000,1949.000
ga,tai30_15_08,17,15.016,1908.000
ga,tai30_15_08,17,20.000,1886.000
ga,tai30_15_08,17,25.031,1872.500
ga,tai30_15_08,17,30.016,1860.000
ga,tai30_15_08,17,35.016,1848.000
ga,tai30_15_08,17,40.000,1827.500
ga,tai30_15_08,17,45.016,1816.500
ga,tai30_15_08,17,50.016,1811.500
ga,tai30_15_08,17,55.000,1806.000
ga,tai30_15_08,17,60.016,1795.000
ga,tai30_15_08,17,65.000,1791.000
ga,tai30_15_08,17,70.000,1791.000
ga,tai30_15_08,17,75.000,1791.000
ga,tai30_15_08,17,80.016,1791.000
ga,tai30_15_08,17,85.000,1789.000
ga,tai30_15_08,17,90.016,1787.500
ga,tai30_15_08,17,95.016,1783.500
ga,tai30_15_08,17,100.016,1782.500
ga,tai30_15_08,17,105.000,1782.000
ga,tai30_15_08,18,0.062,2273.500
ga,tai30_15_08,18,5.031,1980.000
ga,tai30_15_08,18,10.000,1935.500
ga,tai30_15_08,18,15.016,1919.500
ga,tai30_15_08,18,20.016,1901.500
ga,tai30_15_08,18,25.000,1889.000
ga,tai30_15_08,18,30.000,1877.500
ga,tai30_15_08,18,35.031,1867.500
ga,tai30_15_08,18,40.000,1846.500
ga,tai30_15_08,18,45.000,1844.000
ga,tai30_15_08,18,50.016,1828.500
ga,tai30_15_08,18,55.000,1828.500
ga,tai30_15_08,18,60.000,1822.500
ga,tai30_15_08,18,65.000,1821.500
ga,tai30_15_08,18,70.000,1816.000
ga,tai30_15_08,18,75.000,1814.500
ga,tai30_15_08,18,80.000,1806.000
ga,tai30_15_08,18,85.000,1799.500
ga,tai30_15_08,18,90.000,1797.500
ga,tai30_15_08,18,95.016,1797.500
ga,tai30_15_08,18,100.000,1797.500
ga,tai30_15_08,18,105.016,1797.000
ga,tai30_15_08,19,0.062,2257.000
ga,tai30_15_08,19,5.000,1985.500
ga,tai30_15_08,19,10.016,1947.000
ga,tai30_15_08,19,15.031,1924.500
ga,tai30_15_08,19,20.000,1914.000
ga,tai30_15_08,19,25.031,1897.000
ga,tai30_15_08,19,30.000,1878.500
ga,tai30_15_08,19,35.016,1872.500
ga,tai30_15_08,19,40.016,1861.000
ga,tai30_15_08,19,45.016,1854.000
ga,tai30_15_08,19,50.016,1842.500
ga,tai30_15_08,19,55.016,1842.500
ga,tai30_15_08,19,60.000,1831.500
ga,tai30_15_08,19,65.000,1831.500
ga,tai30_15_08,19,70.016,1823.000
ga,tai30_15_08,19,75.016,1813.500
ga,tai30_15_08,19,80.016,1813.000
ga,tai30_15_08,19,85.000,1809.500
ga,tai30_15_08,19,90.000,1809.500
ga,tai30_15_08,19,95.016,1809.500
ga,tai30_15_08,19,100.000,1808.500
ga,tai30_15_08,19,105.016,1807.000
ga,tai30_15_08,20,0.062,2284.000
ga,tai30_15_08,20,5.000,1981.500
ga,tai30_15_08,20,10.016,1961.000
ga,tai30_15_08,20,15.016,1931.500
ga,tai30_15_08,20,20.031,1922.500
ga,tai30_15_08,20,25.031,1895.000
ga,tai30_15_08,20,30.000,1876.500
ga,tai30_15_08,20,35.016,1866.500
ga,tai30_15_08,20,40.000,1857.000
ga,tai30_15_08,20,45.000,1850.500
ga,tai30_15_08,20,50.000,1833.000
ga,tai30_15_08,20,55.016,1833.000
ga,tai30_15_08,20,60.000,1827.000
ga,tai30_15_08,20,65.016,1827.000
ga,tai30_15_08,20,70.000,1827.000
ga,tai30_15_08,20,75.016,1827.000
ga,tai30_15_08,20,80.016,1827.000
ga,tai30_15_08,20,85.016,1827.000
ga,tai30_15_08,20,90.000,1827.000
ga,tai30_15_08,20,95.000,1827.000
ga,tai30_15_08,20,100.000,1827.000
ga,tai30_15_08,20,105.016,1827.000
ga,tai30_15_08,21,0.062,2267.000
ga,tai30_15_08,21,5.000,1985.000
ga,tai30_15_08,21,10.000,1944.000
ga,tai30_15_08,21,15.016,1893.000
ga,tai30_15_08,21,20.000,1891.500
ga,tai30_15_08,21,25.000,1867.000
ga,tai30_15_08,21,30.016,1855.000
ga,tai30_15_08,21,35.016,1837.000
ga,tai30_15_08,21,40.016,1826.500
ga,tai30_15_08,21,45.000,1826.500
ga,tai30_15_08,21,50.000,1826.500
ga,tai30_15_08,21,55.016,1826.500
ga,tai30_15_08,21,60.000,1823.000
ga,tai30_15_08,21,65.016,1822.000
ga,tai30_15_08,21,70.000,1817.000
ga,tai30_15_08,21,75.000,1815.000
ga,tai30_15_08,21,80.016,1813.500
ga,tai30_15_08,21,85.016,1813.000
ga,tai30_15_08,21,90.016,1808.500
ga,tai30_15_08,21,95.000,1806.000
ga,tai30_15_08,21,100.016,1806.000
ga,tai30_15_08,21,105.016,1806.000
ga,tai30_15_08,22,0.047,2208.000
ga,tai30_15_08,22,5.016,1955.000
ga,tai30_15_08,22,10.000,1931.000
ga,tai30_15_08,22,15.016,1904.000
ga,tai30_15_08,22,20.016,1897.000
ga,tai30_15_08,22,25.000,1884.500
ga,tai30_15_08,22,30.000,1873.000
ga,tai30_15_08,22,35.016,1859.000
ga,tai30_15_08,22,40.016,1845.500
ga,tai30_15_08,22,45.000,1844.500
ga,tai30_15_08,22,50.031,1835.500
ga,tai30_15_08,22,55.000,1825.000
ga,tai30_15_08,22,60.000,1823.000
ga,tai30_15_08,22,65.000,1820.500
ga,tai30_15_08,22,70.016,1812.000
ga,tai30_15_08,22,75.016,1809.500
ga,tai30_15_08,22,80.016,1805.000
ga,tai30_15_08,22,85.016,1804.500
ga,tai30_15_08,22,90.000,1804.500
ga,tai30_15_08,22,95.000,1801.000
ga,tai30_15_08,22,100.000,1801.000
ga,tai30_15_08,22,105.016,1801.000
ga,tai30_15_08,23,0.062,2225.500
ga,tai30_15_08,23,5.000,1980.000
ga,tai30_15_08,23,10.031,1911.500
ga,tai30_15_08,23,15.031,1894.500
ga,tai30_15_08,23,20.016,1879.000
ga,tai30_15_08,23,25.031,1871.500
ga,tai30_15_08,23,30.000,1844.000
ga,tai30_15_08,23,35.016,1840.000
ga,tai30_15_08,23,40.000,1832.000
ga,tai30_15_08,23,45.016,1822.000
ga,tai30_15_08,23,50.016,1820.000
ga,tai30_15_08,23,55.000,1816.500
ga,tai30_15_08,23,60.000,1815.000
ga,tai30_15_08,23,65.016,1814.500
ga,tai30_15_08,23,70.016,1814.000
ga,tai30_15_08,23,75.016,1813.500
ga,tai30_15_08,23,80.000,1813.000
ga,tai30_15_08,23,85.000,1813.000
ga,tai30_15_08,23,90.016,1812.500
ga,tai30_15_08,23,95.031,1812.000
ga,tai30_15_08,23,100.016,1812.000
ga,tai30_15_08,23,105.000,1810.500
ga,tai30_15_08,24,0.047,2292.500
ga,tai30_15_08,24,5.016,1985.000
ga,tai30_15_08,24,10.000,1956.500
ga,tai30_15_08,24,15.000,1929.000
ga,tai30_15_08,24,20.016,1887.000
ga,tai30_15_08,24,25.016,1887.000
ga,tai30_15_08,24,30.000,1885.500
ga,tai30_15_08,24,35.016,1870.000
ga,tai30_15_08,24,40.000,1870.000
ga,tai30_15_08,24,45.016,1859.000
ga,tai30_15_08,24,50.016,1854.000
ga,tai30_15_08,24,55.000,1851.500
ga,tai30_15_08,24,60.000,1835.500
ga,tai30_15_08,24,65.000,1832.500
ga,tai30_15_08,24,70.031,1829.500
ga,tai30_15_08,24,75.016,1828.000
ga,tai30_15_08,24,80.000,1828.000
ga,tai30_15_08,24,85.016,1828.000
ga,tai30_15_08,24,90.000,1824.000
ga,tai30_15_08,24,95.000,1823.000
ga,tai30_15_08,24,100.016,1823.000
ga,tai30_15_08,24,105.016,1819.500
ga,tai30_15_08,25,0.047,2247.500
ga,tai30_15_08,25,5.016,1944.000
ga,tai30_15_08,25,10.031,1944.000
ga,tai30_15_08,25,15.000,1936.000
ga,tai30_15_08,25,20.016,1924.000
ga,tai30_15_08,25,25.000,1907.000
ga,tai30_15_08,25,30.016,1897.000
ga,tai30_15_08,25,35.000,1875.000
ga,tai30_15_08,25,40.016,1871.500
ga,tai30_15_08,25,45.016,1863.500
ga,tai30_15_08,25,50.031,1843.500
ga,tai30_15_08,25,55.016,1842.500
ga,tai30_15_08,25,60.016,1829.500
ga,tai30_15_08,25,65.000,1829.500
ga,tai30_15_08,25,70.000,1826.500
ga,tai30_15_08,25,75.016,1824.000
ga,tai30_15_08,25,80.016,1820.500
ga,tai30_15_08,25,85.016,1819.500
ga,tai30_15_08,25,90.016,1819.500
ga,tai30_15_08,25,95.016,1819.500
ga,tai30_15_08,25,100.000,1818.500
ga,tai30_15_08,25,105.016,1816.000
ga,tai30_15_08,26,0.109,2263.000
ga,tai30_15_08,26,5.016,1979.500
ga,tai30_15_08,26,10.016,1933.000
ga,tai30_15_08,26,15.000,1920.500
ga,tai30_15_08,26,20.016,1896.000
ga,tai30_15_08,26,25.016,1884.500
ga,tai30_15_08,26,30.016,1880.500
ga,tai30_15_08,26,35.016,1856.000
ga,tai30_15_08,26,40.000,1855.000
ga,tai30_15_08,26,45.000,1844.000
ga,tai30_15_08,26,50.016,1838.000
ga,tai30_15_08,26,55.016,1828.000
ga,tai30_15_08,26,60.016,1818.000
ga,tai30_15_08,26,65.016,1815.000
ga,tai30_15_08,26,70.016,1809.000
ga,tai30_15_08,26,75.000,1807.000
ga,tai30_15_08,26,80.000,1802.500
ga,tai30_15_08,26,85.016,1797.500
ga,tai30_15_08,26,90.016,1797.500
ga,tai30_15_08,26,95.000,1797.500
ga,tai30_15_08,26,100.000,1797.000
ga,tai30_15_08,26,105.016,1797.000
ga,tai30_15_08,27,0.062,2239.000
ga,tai30_15_08,27,5.000,1990.000
ga,tai30_15_08,27,10.047,1939.500
ga,tai30_15_08,27,15.000,1913.000
ga,tai30_15_08,27,20.016,1904.500
ga,tai30_15_08,27,25.000,1894.000
ga,tai30_15_08,27,30.000,1872.000
ga,tai30_15_08,27,35.000,1852.500
ga,tai30_15_08,27,40.016,1838.000
ga,tai30_15_08,27,45.000,1832.000
ga,tai30_15_08,27,50.000,1826.500
ga,tai30_15_08,27,55.016,1826.000
ga,tai30_15_08,27,60.000,1826.000
ga,tai30_15_08,27,65.000,1826.000
ga,tai30_15_08,27,70.000,1819.000
ga,tai30_15_08,27,75.000,1813.000
ga,tai30_15_08,27,80.016,1812.500
ga,tai30_15_08,27,85.016,1812.000
ga,tai30_15_08,27,90.000,1812.000
ga,tai30_15_08,27,95.000,1810.500
ga,tai30_15_08,27,100.000,1810.000
ga,tai30_15_08,27,105.000,1809.500
ga,tai30_15_08,28,0.062,2257.500
ga,tai30_15_08,28,5.000,1979.500
ga,tai30_15_08,28,10.016,1951.500
ga,tai30_15_08,28,15.000,1891.000
ga,tai30_15_08,28,20.000,1891.000
ga,tai30_15_08,28,25.031,1865.000
ga,tai30_15_08,28,30.031,1858.500
ga,tai30_15_08,28,35.000,1839.000
ga,tai30_15_08,28,40.000,1820.500
ga,tai30_15_08,28,45.000,1816.000
ga,tai30_15_08,28,50.000,1814.500
ga,tai30_15_08,28,55.016,1812.000
ga,tai30_15_08,28,60.016,1811.000
ga,tai30_15_08,28,65.000,1811.000
ga,tai30_15_08,28,70.000,1811.000
ga,tai30_15_08,28,75.016,1811.000
ga,tai30_15_08,28,80.000,1811.000
ga,tai30_15_08,28,85.016,1811.000
ga,tai30_15_08,28,90.000,1811.000
ga,tai30_15_08,28,95.016,1811.000
ga,tai30_15_08,28,100.000,1811.000
ga,tai30_15_08,28,105.000,1811.000
ga,tai30_15_08,29,0.062,2246.000
ga,tai30_15_08,29,5.016,1997.000
ga,tai30_15_08,29,10.016,1974.000
ga,tai30_15_08,29,15.016,1943.500
ga,tai30_15_08,29,20.031,1943.500
ga,tai30_15_08,29,25.016,1906.000
ga,tai30_15_08,29,30.016,1893.500
ga,tai30_15_08,29,35.031,1874.000
ga,tai30_15_08,29,40.016,1872.500
ga,tai30_15_08,29,45.000,1861.500
ga,tai30_15_08,29,50.000,1853.500
ga,tai30_15_08,29,55.000,1847.000
ga,tai30_15_08,29,60.000,1843.000
ga,tai30_15_08,29,65.000,1828.500
ga,tai30_15_08,29,70.016,1828.500
ga,tai30_15_08,29,75.000,1822.000
ga,tai30_15_08,29,80.016,1811.000
ga,tai30_15_08,29,85.000,1809.000
ga,tai30_15_08,29,90.000,1808.000
ga,tai30_15_08,29,95.000,1808.000
ga,tai30_15_08,29,100.000,1808.000
ga,tai30_15_08,29,105.016,1806.000
ga,tai30_15_08,30,0.062,2245.500
ga,tai30_15_08,30,5.000,1985.000
ga,tai30_15_08,30,10.000,1963.500
ga,tai30_15_08,30,15.016,1938.500
ga,tai30_15_08,30,20.016,1913.000
ga,tai30_15_08,30,25.000,1883.000
ga,tai30_15_08,30,30.016,1878.000
ga,tai30_15_08,30,35.031,1857.000
ga,tai30_15_08,30,40.016,1847.000
ga,tai30_15_08,30,45.016,1833.000
ga,tai30_15_08,30,50.000,1830.500
ga,tai30_15_08,30,55.000,1824.500
ga,tai30_15_08,30,60.000,1819.000
ga,tai30_15_08,30,65.016,1812.000
ga,tai30_15_08,30,70.000,1807.000
ga,tai30_15_08,30,75.000,1807.000
ga,tai30_15_08,30,80.000,1807.000
ga,tai30_15_08,30,85.016,1805.500
ga,tai30_15_08,30,90.016,1801.500
ga,tai30_15_08,30,95.000,1801.500
ga,tai30_15_08,30,100.016,1799.500
ga,tai30_15_08,30,105.000,1797.500
ga,tai30_15_09,1,0.062,2294.500
ga,tai30_15_09,1,5.000,2074.000
ga,tai30_15_09,1,10.031,2028.500
ga,tai30_15_09,1,15.031,1986.500
ga,tai30_15_09,1,20.000,1964.500
ga,tai30_15_09,1,25.000,1944.500
ga,tai30_15_09,1,30.000,1920.500
ga,tai30_15_09,1,35.000,1902.000
ga,tai30_15_09,1,40.000,1886.500
ga,tai30_15_09,1,45.016,1877.500
ga,tai30_15_09,1,50.016,1865.500
ga,tai30_15_09,1,55.016,1863.000
ga,tai30_15_09,1,60.016,1857.000
ga,tai30_15_09,1,65.000,1856.000
ga,tai30_15_09,1,70.016,1855.500
ga,tai30_15_09,1,75.000,1855.500
ga,tai30_15_09,1,80.000,1852.500
ga,tai30_15_09,1,85.000,1850.500
ga,tai30_15_09,1,90.016,1848.500
ga,tai30_15_09,1,95.000,1848.500
ga,tai30_15_09,1,100.000,1848.500
ga,tai30_15_09,1,105.000,1848.000
ga,tai30_15_09,2,0.062,2325.500
ga,tai30_15_09,2,5.000,2073.000
ga,tai30_15_09,2,10.016,2030.000
ga,tai30_15_09,2,15.031,2005.000
ga,tai30_15_09,2,20.016,1970.500
ga,tai30_15_09,2,25.016,1956.500
ga,tai30_15_09,2,30.000,1951.500
ga,tai30_15_09,2,35.016,1948.500
ga,tai30_15_09,2,40.016,1941.500
ga,tai30_15_09,2,45.000,1933.000
ga,tai30_15_09,2,50.016,1932.500
ga,tai30_15_09,2,55.000,1922.500
ga,tai30_15_09,2,60.000,1916.500
ga,tai30_15_09,2,65.000,1913.000
ga,tai30_15_09,2,70.016,1911.000
ga,tai30_15_09,2,75.000,1911.000
ga,tai30_15_09,2,80.000,1909.500
ga,tai30_15_09,2,85.031,1909.500
ga,tai30_15_09,2,90.000,1908.500
ga,tai30_15_09,2,95.016,1908.500
ga,tai30_15_09,2,100.016,1907.000
ga,tai30_15_09,2,105.000,1907.000
ga,tai30_15_09,3,0.062,2299.500
ga,tai30_15_09,3,5.016,2090.500
ga,tai30_15_09,3,10.016,2048.000
ga,tai30_15_09,3,15.000,2015.500
ga,tai30_15_09,3,20.000,2010.000
ga,tai30_15_09,3,25.016,1994.000
ga,tai30_15_09,3,30.000,1972.500
ga,tai30_15_09,3,35.016,1972.500
ga,tai30_15_09,3,40.016,1960.000
ga,tai30_15_09,3,45.000,1950.500
ga,tai30_15_09,3,50.016,1936.000
ga,tai30_15_09,3,55.016,1931.500
ga,tai30_15_09,3,60.000,1930.000
ga,tai30_15_09,3,65.031,1918.000
ga,tai30_15_09,3,70.000,1916.000
ga,tai30_15_09,3,75.000,1911.000
ga,tai30_15_09,3,80.016,1905.000
ga,tai30_15_09,3,85.000,1901.500
ga,tai30_15_09,3,90.000,1897.500
ga,tai30_15_09,3,95.016,1887.000
ga,tai30_15_09,3,100.000,1881.000
ga,tai30_15_09,3,105.000,1878.000
ga,tai30_15_09,4,0.062,2313.500
ga,tai30_15_09,4,5.000,2063.000
ga,tai30_15_09,4,10.016,2025.000
ga,tai30_15_09,4,15.000,1987.000
ga,tai30_15_09,4,20.016,1986.000
ga,tai30_15_09,4,25.000,1957.500
ga,tai30_15_09,4,30.016,1950.000
ga,tai30_15_09,4,35.000,1926.500
ga,tai30_15_09,4,40.016,1911.500
ga,tai30_15_09,4,45.000,1894.500
ga,tai30_15_09,4,50.016,1886.000
ga,tai30_15_09,4,55.016,1879.500
ga,tai30_15_09,4,60.016,1875.500
ga,tai30_15_09,4,65.016,1874.000
ga,tai30_15_09,4,70.000,1873.000
ga,tai30_15_09,4,75.000,1869.500
ga,tai30_15_09,4,80.016,1867.500
ga,tai30_15_09,4,85.000,1866.500
ga,tai30_15_09,4,90.000,1866.000
ga,tai30_15_09,4,95.016,1866.000
ga,tai30_15_09,4,100.000,1866.000
ga,tai30_15_09,4,105.016,1866.000
ga,tai30_15_09,5,0.062,2265.000
ga,tai30_15_09,5,5.031,2067.500
ga,tai30_15_09,5,10.016,2024.500
ga,tai30_15_09,5,15.000,1994.500
ga,tai30_15_09,5,20.000,1978.500
ga,tai30_15_09,5,25.031,1966.500
ga,tai30_15_09,5,30.031,1939.000
ga,tai30_15_09,5,35.016,1934.000
ga,tai30_15_09,5,40.016,1926.000
ga,tai30_15_09,5,45.000,1925.000
ga,tai30_15_09,5,50.016,1923.500
ga,tai30_15_09,5,55.000,1914.000
ga,tai30_15_09,5,60.000,1914.000
ga,tai30_15_09,5,65.000,1909.000
ga,tai30_15_09,5,70.016,1901.000
ga,tai30_15_09,5,75.000,1901.000
ga,tai30_15_09,5,80.000,1899.000
ga,tai30_15_09,5,85.016,1898.000
