algo,inst,clase,arm,run,ecmax
ga,tai20_20_04,20x20,GT,17,1758.5
ga,tai20_20_04,20x20,GT,18,1757.5
ga,tai20_20_04,20x20,GT,19,1780.5
ga,tai20_20_04,20x20,GT,20,1771.5
ga,tai20_20_04,20x20,GT,21,1763.0
ga,tai20_20_04,20x20,GT,22,1749.0
ga,tai20_20_04,20x20,GT,23,1746.0
ga,tai20_20_04,20x20,GT,24,1765.5
ga,tai20_20_04,20x20,GT,25,1768.5
ga,tai20_20_04,20x20,GT,26,1771.5
ga,tai20_20_04,20x20,GT,27,1777.5
ga,tai20_20_04,20x20,GT,28,1750.0
ga,tai20_20_04,20x20,GT,29,1747.0
ga,tai20_20_04,20x20,GT,30,1771.5
ga,tai20_20_04,20x20,GP,1,1794.5
ga,tai20_20_04,20x20,GP,2,1754.0
ga,tai20_20_04,20x20,GP,3,1756.0
ga,tai20_20_04,20x20,GP,4,1762.5
ga,tai20_20_04,20x20,GP,5,1795.0
ga,tai20_20_04,20x20,GP,6,1757.0
ga,tai20_20_04,20x20,GP,7,1770.5
ga,tai20_20_04,20x20,GP,8,1752.0
ga,tai20_20_04,20x20,GP,9,1785.0
ga,tai20_20_04,20x20,GP,10,1754.0
ga,tai20_20_04,20x20,GP,11,1756.0
ga,tai20_20_04,20x20,GP,12,1765.0
ga,tai20_20_04,20x20,GP,13,1803.5
ga,tai20_20_04,20x20,GP,14,1793.0
ga,tai20_20_04,20x20,GP,15,1754.0
ga,tai20_20_04,20x20,GP,16,1775.0
ga,tai20_20_04,20x20,GP,17,1783.5
ga,tai20_20_04,20x20,GP,18,1754.5
ga,tai20_20_04,20x20,GP,19,1767.0
ga,tai20_20_04,20x20,GP,20,1757.5
ga,tai20_20_04,20x20,GP,21,1785.0
ga,tai20_20_04,20x20,GP,22,1751.5
ga,tai20_20_04,20x20,GP,23,1752.5
ga,tai20_20_04,20x20,GP,24,1762.0
ga,tai20_20_04,20x20,GP,25,1771.0
ga,tai20_20_04,20x20,GP,26,1754.5
ga,tai20_20_04,20x20,GP,27,1799.5
ga,tai20_20_04,20x20,GP,28,1791.0
ga,tai20_20_04,20x20,GP,29,1785.0
ga,tai20_20_04,20x20,GP,30,1756.0
ga,tai20_20_04,20x20,MIX,1,1785.0
ga,tai20_20_04,20x20,MIX,2,1782.0
ga,tai20_20_04,20x20,MIX,3,1760.0
ga,tai20_20_04,20x20,MIX,4,1791.0
ga,tai20_20_04,20x20,MIX,5,1782.0
ga,tai20_20_04,20x20,MIX,6,1769.0
ga,tai20_20_04,20x20,MIX,7,1782.0
ga,tai20_20_04,20x20,MIX,8,1782.0
ga,tai20_20_04,20x20,MIX,9,1749.0
ga,tai20_20_04,20x20,MIX,10,1782.0
ga,tai20_20_04,20x20,MIX,11,1770.5
ga,tai20_20_04,20x20,MIX,12,1782.0
ga,tai20_20_04,20x20,MIX,13,1770.0
ga,tai20_20_04,20x20,MIX,14,1782.0
ga,tai20_20_04,20x20,MIX,15,1778.0
ga,tai20_20_04,20x20,MIX,16,1753.0
ga,tai20_20_04,20x20,MIX,17,1793.0
ga,tai20_20_04,20x20,MIX,18,1762.0
ga,tai20_20_04,20x20,MIX,19,1782.0
ga,tai20_20_04,20x20,MIX,20,1782.0
ga,tai20_20_04,20x20,MIX,21,1782.0
ga,tai20_20_04,20x20,MIX,22,1791.0
ga,tai20_20_04,20x20,MIX,23,1782.0
ga,tai20_20_04,20x20,MIX,24,1743.5
ga,tai20_20_04,20x20,MIX,25,1782.0
ga,tai20_20_04,20x20,MIX,26,1772.0
ga,tai20_20_04,20x20,MIX,27,1776.0
ga,tai20_20_04,20x20,MIX,28,1750.0
ga,tai20_20_04,20x20,MIX,29,1782.0
ga,tai20_20_04,20x20,MIX,30,1784.0
ga,tai20_20_05,20x20,A0,1,1681.0
ga,tai20_20_05,20x20,A0,2,1703.5
ga,tai20_20_05,20x20,A0,3,1707.5
ga,tai20_20_05,20x20,A0,4,1717.5
ga,tai20_20_05,20x20,A0,5,1727.5
ga,tai20_20_05,20x20,A0,6,1726.0
ga,tai20_20_05,20x20,A0,7,1720.0
ga,tai20_20_05,20x20,A0,8,1703.5
ga,tai20_20_05,20x20,A0,9,1712.0
ga,tai20_20_05,20x20,A0,10,1695.0
ga,tai20_20_05,20x20,A0,11,1724.0
ga,tai20_20_05,20x20,A0,12,1688.0
ga,tai20_20_05,20x20,A0,13,1670.0
ga,tai20_20_05,20x20,A0,14,1683.5
ga,tai20_20_05,20x20,A0,15,1706.5
ga,tai20_20_05,20x20,A0,16,1732.5
ga,tai20_20_05,20x20,A0,17,1698.0
ga,tai20_20_05,20x20,A0,18,1726.5
ga,tai20_20_05,20x20,A0,19,1698.5
ga,tai20_20_05,20x20,A0,20,1712.5
ga,tai20_20_05,20x20,A0,21,1698.0
ga,tai20_20_05,20x20,A0,22,1705.0
ga,tai20_20_05,20x20,A0,23,1732.5
ga,tai20_20_05,20x20,A0,24,1704.0
ga,tai20_20_05,20x20,A0,25,1745.0
ga,tai20_20_05,20x20,A0,26,1699.5
ga,tai20_20_05,20x20,A0,27,1729.5
ga,tai20_20_05,20x20,A0,28,1710.0
ga,tai20_20_05,20x20,A0,29,1697.5
ga,tai20_20_05,20x20,A0,30,1699.0
ga,tai20_20_05,20x20,V2H,1,1702.0
ga,tai20_20_05,20x20,V2H,2,1732.0
ga,tai20_20_05,20x20,V2H,3,1733.5
ga,tai20_20_05,20x20,V2H,4,1705.5
ga,tai20_20_05,20x20,V2H,5,1707.5
ga,tai20_20_05,20x20,V2H,6,1721.0
ga,tai20_20_05,20x20,V2H,7,1699.0
ga,tai20_20_05,20x20,V2H,8,1727.0
ga,tai20_20_05,20x20,V2H,9,1730.5
ga,tai20_20_05,20x20,V2H,10,1727.0
ga,tai20_20_05,20x20,V2H,11,1718.5
ga,tai20_20_05,20x20,V2H,12,1691.5
ga,tai20_20_05,20x20,V2H,13,1693.5
ga,tai20_20_05,20x20,V2H,14,1708.5
ga,tai20_20_05,20x20,V2H,15,1727.0
ga,tai20_20_05,20x20,V2H,16,1704.5
ga,tai20_20_05,20x20,V2H,17,1687.5
ga,tai20_20_05,20x20,V2H,18,1727.0
ga,tai20_20_05,20x20,V2H,19,1710.5
ga,tai20_20_05,20x20,V2H,20,1727.5
ga,tai20_20_05,20x20,V2H,21,1712.0
ga,tai20_20_05,20x20,V2H,22,1731.0
ga,tai20_20_05,20x20,V2H,23,1678.0
ga,tai20_20_05,20x20,V2H,24,1740.5
ga,tai20_20_05,20x20,V2H,25,1724.0
ga,tai20_20_05,20x20,V2H,26,1713.5
ga,tai20_20_05,20x20,V2H,27,1713.0
ga,tai20_20_05,20x20,V2H,28,1733.5
ga,tai20_20_05,20x20,V2H,29,1736.0
ga,tai20_20_05,20x20,V2H,30,1692.5
ga,tai20_20_05,20x20,V2,1,1713.0
ga,tai20_20_05,20x20,V2,2,1706.5
ga,tai20_20_05,20x20,V2,3,1720.5
ga,tai20_20_05,20x20,V2,4,1729.5
ga,tai20_20_05,20x20,V2,5,1747.0
ga,tai20_20_05,20x20,V2,6,1713.5
ga,tai20_20_05,20x20,V2,7,1715.5
ga,tai20_20_05,20x20,V2,8,1734.5
ga,tai20_20_05,20x20,V2,9,1704.5
ga,tai20_20_05,20x20,V2,10,1733.5
ga,tai20_20_05,20x20,V2,11,1697.0
ga,tai20_20_05,20x20,V2,12,1752.0
ga,tai20_20_05,20x20,V2,13,1717.0
ga,tai20_20_05,20x20,V2,14,1776.0
ga,tai20_20_05,20x20,V2,15,1711.0
ga,tai20_20_05,20x20,V2,16,1710.0
ga,tai20_20_05,20x20,V2,17,1704.5
ga,tai20_20_05,20x20,V2,18,1700.0
ga,tai20_20_05,20x20,V2,19,1713.0
ga,tai20_20_05,20x20,V2,20,1710.0
ga,tai20_20_05,20x20,V2,21,1728.5
ga,tai20_20_05,20x20,V2,22,1747.5
ga,tai20_20_05,20x20,V2,23,1734.5
ga,tai20_20_05,20x20,V2,24,1738.0
ga,tai20_20_05,20x20,V2,25,1714.5
ga,tai20_20_05,20x20,V2,26,1739.5
ga,tai20_20_05,20x20,V2,27,1719.5
ga,tai20_20_05,20x20,V2,28,1744.0
ga,tai20_20_05,20x20,V2,29,1726.0
ga,tai20_20_05,20x20,V2,30,1687.0
ga,tai20_20_05,20x20,MOR,1,1735.0
ga,tai20_20_05,20x20,MOR,2,1712.0
ga,tai20_20_05,20x20,MOR,3,1699.5
ga,tai20_20_05,20x20,MOR,4,1742.0
ga,tai20_20_05,20x20,MOR,5,1703.5
ga,tai20_20_05,20x20,MOR,6,1724.0
ga,tai20_20_05,20x20,MOR,7,1724.0
ga,tai20_20_05,20x20,MOR,8,1731.5
ga,tai20_20_05,20x20,MOR,9,1736.0
ga,tai20_20_05,20x20,MOR,10,1727.5
ga,tai20_20_05,20x20,MOR,11,1722.5
ga,tai20_20_05,20x20,MOR,12,1723.5
ga,tai20_20_05,20x20,MOR,13,1713.5
ga,tai20_20_05,20x20,MOR,14,1741.5
ga,tai20_20_05,20x20,MOR,15,1718.0
ga,tai20_20_05,20x20,MOR,16,1719.0
ga,tai20_20_05,20x20,MOR,17,1714.5
ga,tai20_20_05,20x20,MOR,18,1718.0
ga,tai20_20_05,20x20,MOR,19,1714.5
ga,tai20_20_05,20x20,MOR,20,1725.0
ga,tai20_20_05,20x20,MOR,21,1696.0
ga,tai20_20_05,20x20,MOR,22,1706.5
ga,tai20_20_05,20x20,MOR,23,1723.5
ga,tai20_20_05,20x20,MOR,24,1739.5
ga,tai20_20_05,20x20,MOR,25,1723.0
ga,tai20_20_05,20x20,MOR,26,1721.5
ga,tai20_20_05,20x20,MOR,27,1704.0
ga,tai20_20_05,20x20,MOR,28,1719.0
ga,tai20_20_05,20x20,MOR,29,1703.0
ga,tai20_20_05,20x20,MOR,30,1698.0
ga,tai20_20_05,20x20,GT,1,1691.5
ga,tai20_20_05,20x20,GT,2,1702.0
ga,tai20_20_05,20x20,GT,3,1710.5
ga,tai20_20_05,20x20,GT,4,1696.5
ga,tai20_20_05,20x20,GT,5,1713.0
ga,tai20_20_05,20x20,GT,6,1693.5
ga,tai20_20_05,20x20,GT,7,1714.0
ga,tai20_20_05,20x20,GT,8,1668.0
ga,tai20_20_05,20x20,GT,9,1677.0
ga,tai20_20_05,20x20,GT,10,1709.0
ga,tai20_20_05,20x20,GT,11,1698.0
ga,tai20_20_05,20x20,GT,12,1695.5
ga,tai20_20_05,20x20,GT,13,1681.5
ga,tai20_20_05,20x20,GT,14,1711.5
ga,tai20_20_05,20x20,GT,15,1687.0
ga,tai20_20_05,20x20,GT,16,1705.0
ga,tai20_20_05,20x20,GT,17,1680.0
ga,tai20_20_05,20x20,GT,18,1698.5
ga,tai20_20_05,20x20,GT,19,1683.0
ga,tai20_20_05,20x20,GT,20,1702.5
ga,tai20_20_05,20x20,GT,21,1694.0
ga,tai20_20_05,20x20,GT,22,1712.5
ga,tai20_20_05,20x20,GT,23,1691.0
ga,tai20_20_05,20x20,GT,24,1718.5
ga,tai20_20_05,20x20,GT,25,1690.0
ga,tai20_20_05,20x20,GT,26,1724.5
ga,tai20_20_05,20x20,GT,27,1692.0
ga,tai20_20_05,20x20,GT,28,1697.5
ga,tai20_20_05,20x20,GT,29,1700.0
ga,tai20_20_05,20x20,GT,30,1690.5
ga,tai20_20_05,20x20,GP,1,1728.5
ga,tai20_20_05,20x20,GP,2,1720.5
ga,tai20_20_05,20x20,GP,3,1700.0
ga,tai20_20_05,20x20,GP,4,1701.0
ga,tai20_20_05,20x20,GP,5,1724.5
ga,tai20_20_05,20x20,GP,6,1721.5
ga,tai20_20_05,20x20,GP,7,1726.0
ga,tai20_20_05,20x20,GP,8,1711.0
ga,tai20_20_05,20x20,GP,9,1695.0
ga,tai20_20_05,20x20,GP,10,1718.0
ga,tai20_20_05,20x20,GP,11,1714.5
ga,tai20_20_05,20x20,GP,12,1701.0
ga,tai20_20_05,20x20,GP,13,1701.0
ga,tai20_20_05,20x20,GP,14,1720.0
ga,tai20_20_05,20x20,GP,15,1720.0
ga,tai20_20_05,20x20,GP,16,1713.0
ga,tai20_20_05,20x20,GP,17,1710.5
ga,tai20_20_05,20x20,GP,18,1709.0
ga,tai20_20_05,20x20,GP,19,1732.0
ga,tai20_20_05,20x20,GP,20,1696.5
ga,tai20_20_05,20x20,GP,21,1705.0
ga,tai20_20_05,20x20,GP,22,1703.0
ga,tai20_20_05,20x20,GP,23,1726.0
ga,tai20_20_05,20x20,GP,24,1707.5
ga,tai20_20_05,20x20,GP,25,1705.0
ga,tai20_20_05,20x20,GP,26,1704.0
ga,tai20_20_05,20x20,GP,27,1701.0
ga,tai20_20_05,20x20,GP,28,1730.0
ga,tai20_20_05,20x20,GP,29,1702.5
ga,tai20_20_05,20x20,GP,30,1693.0
ga,tai20_20_05,20x20,MIX,1,1709.0
ga,tai20_20_05,20x20,MIX,2,1703.5
ga,tai20_20_05,20x20,MIX,3,1706.0
ga,tai20_20_05,20x20,MIX,4,1702.5
ga,tai20_20_05,20x20,MIX,5,1697.0
ga,tai20_20_05,20x20,MIX,6,1700.5
ga,tai20_20_05,20x20,MIX,7,1718.0
ga,tai20_20_05,20x20,MIX,8,1702.0
ga,tai20_20_05,20x20,MIX,9,1712.5
ga,tai20_20_05,20x20,MIX,10,1712.5
ga,tai20_20_05,20x20,MIX,11,1710.5
ga,tai20_20_05,20x20,MIX,12,1701.0
ga,tai20_20_05,20x20,MIX,13,1698.5
ga,tai20_20_05,20x20,MIX,14,1717.5
ga,tai20_20_05,20x20,MIX,15,1707.0
ga,tai20_20_05,20x20,MIX,16,1695.5
ga,tai20_20_05,20x20,MIX,17,1701.5
ga,tai20_20_05,20x20,MIX,18,1704.5
ga,tai20_20_05,20x20,MIX,19,1702.5
ga,tai20_20_05,20x20,MIX,20,1703.5
ga,tai20_20_05,20x20,MIX,21,1709.5
ga,tai20_20_05,20x20,MIX,22,1702.5
ga,tai20_20_05,20x20,MIX,23,1701.5
ga,tai20_20_05,20x20,MIX,24,1715.0
ga,tai20_20_05,20x20,MIX,25,1717.0
ga,tai20_20_05,20x20,MIX,26,1712.5
ga,tai20_20_05,20x20,MIX,27,1712.5
ga,tai20_20_05,20x20,MIX,28,1708.0
ga,tai20_20_05,20x20,MIX,29,1718.0
ga,tai20_20_05,20x20,MIX,30,1726.0
ga,tai20_20_06,20x20,A0,1,1773.5
ga,tai20_20_06,20x20,A0,2,1755.0
ga,tai20_20_06,20x20,A0,3,1757.5
ga,tai20_20_06,20x20,A0,4,1752.5
ga,tai20_20_06,20x20,A0,5,1751.5
ga,tai20_20_06,20x20,A0,6,1749.5
ga,tai20_20_06,20x20,A0,7,1775.0
ga,tai20_20_06,20x20,A0,8,1758.5
ga,tai20_20_06,20x20,A0,9,1756.0
ga,tai20_20_06,20x20,A0,10,1770.0
ga,tai20_20_06,20x20,A0,11,1732.5
ga,tai20_20_06,20x20,A0,12,1745.5
ga,tai20_20_06,20x20,A0,13,1748.5
ga,tai20_20_06,20x20,A0,14,1738.0
ga,tai20_20_06,20x20,A0,15,1752.0
ga,tai20_20_06,20x20,A0,16,1752.5
ga,tai20_20_06,20x20,A0,17,1747.0
ga,tai20_20_06,20x20,A0,18,1754.0
ga,tai20_20_06,20x20,A0,19,1779.0
ga,tai20_20_06,20x20,A0,20,1760.0
ga,tai20_20_06,20x20,A0,21,1751.0
ga,tai20_20_06,20x20,A0,22,1719.0
ga,tai20_20_06,20x20,A0,23,1766.0
ga,tai20_20_06,20x20,A0,24,1769.0
ga,tai20_20_06,20x20,A0,25,1770.0
ga,tai20_20_06,20x20,A0,26,1746.5
ga,tai20_20_06,20x20,A0,27,1753.0
ga,tai20_20_06,20x20,A0,28,1754.0
ga,tai20_20_06,20x20,A0,29,1755.5
ga,tai20_20_06,20x20,A0,30,1748.0
ga,tai20_20_06,20x20,V2H,1,1716.0
ga,tai20_20_06,20x20,V2H,2,1716.5
ga,tai20_20_06,20x20,V2H,3,1742.0
ga,tai20_20_06,20x20,V2H,4,1723.0
ga,tai20_20_06,20x20,V2H,5,1760.0
ga,tai20_20_06,20x20,V2H,6,1735.5
ga,tai20_20_06,20x20,V2H,7,1753.5
ga,tai20_20_06,20x20,V2H,8,1745.0
ga,tai20_20_06,20x20,V2H,9,1729.0
ga,tai20_20_06,20x20,V2H,10,1743.5
ga,tai20_20_06,20x20,V2H,11,1710.5
ga,tai20_20_06,20x20,V2H,12,1759.0
ga,tai20_20_06,20x20,V2H,13,1760.0
ga,tai20_20_06,20x20,V2H,14,1760.0
ga,tai20_20_06,20x20,V2H,15,1743.5
ga,tai20_20_06,20x20,V2H,16,1720.0
ga,tai20_20_06,20x20,V2H,17,1720.0
ga,tai20_20_06,20x20,V2H,18,1735.5
ga,tai20_20_06,20x20,V2H,19,1731.5
ga,tai20_20_06,20x20,V2H,20,1755.5
ga,tai20_20_06,20x20,V2H,21,1737.5
ga,tai20_20_06,20x20,V2H,22,1759.0
ga,tai20_20_06,20x20,V2H,23,1742.5
ga,tai20_20_06,20x20,V2H,24,1748.5
ga,tai20_20_06,20x20,V2H,25,1754.5
ga,tai20_20_06,20x20,V2H,26,1743.0
ga,tai20_20_06,20x20,V2H,27,1750.5
ga,tai20_20_06,20x20,V2H,28,1708.0
ga,tai20_20_06,20x20,V2H,29,1754.0
ga,tai20_20_06,20x20,V2H,30,1730.0
ga,tai20_20_06,20x20,V2,1,1763.0
ga,tai20_20_06,20x20,V2,2,1755.5
ga,tai20_20_06,20x20,V2,3,1751.5
ga,tai20_20_06,20x20,V2,4,1745.5
ga,tai20_20_06,20x20,V2,5,1714.5
ga,tai20_20_06,20x20,V2,6,1725.5
ga,tai20_20_06,20x20,V2,7,1737.0
ga,tai20_20_06,20x20,V2,8,1739.0
ga,tai20_20_06,20x20,V2,9,1730.0
ga,tai20_20_06,20x20,V2,10,1751.0
ga,tai20_20_06,20x20,V2,11,1734.0
ga,tai20_20_06,20x20,V2,12,1744.5
ga,tai20_20_06,20x20,V2,13,1740.0
ga,tai20_20_06,20x20,V2,14,1741.5
ga,tai20_20_06,20x20,V2,15,1736.0
ga,tai20_20_06,20x20,V2,16,1735.0
ga,tai20_20_06,20x20,V2,17,1737.5
ga,tai20_20_06,20x20,V2,18,1768.5
ga,tai20_20_06,20x20,V2,19,1751.0
ga,tai20_20_06,20x20,V2,20,1714.5
ga,tai20_20_06,20x20,V2,21,1748.5
ga,tai20_20_06,20x20,V2,22,1747.0
ga,tai20_20_06,20x20,V2,23,1751.0
ga,tai20_20_06,20x20,V2,24,1748.0
ga,tai20_20_06,20x20,V2,25,1736.5
ga,tai20_20_06,20x20,V2,26,1763.5
ga,tai20_20_06,20x20,V2,27,1756.0
ga,tai20_20_06,20x20,V2,28,1746.0
ga,tai20_20_06,20x20,V2,29,1765.0
ga,tai20_20_06,20x20,V2,30,1735.5
ga,tai20_20_06,20x20,MOR,1,1788.0
ga,tai20_20_06,20x20,MOR,2,1770.5
ga,tai20_20_06,20x20,MOR,3,1799.0
ga,tai20_20_06,20x20,MOR,4,1779.0
ga,tai20_20_06,20x20,MOR,5,1797.5
ga,tai20_20_06,20x20,MOR,6,1780.5
ga,tai20_20_06,20x20,MOR,7,1767.0
ga,tai20_20_06,20x20,MOR,8,1784.5
ga,tai20_20_06,20x20,MOR,9,1783.0
ga,tai20_20_06,20x20,MOR,10,1790.5
ga,tai20_20_06,20x20,MOR,11,1786.0
ga,tai20_20_06,20x20,MOR,12,1785.0
ga,tai20_20_06,20x20,MOR,13,1787.0
ga,tai20_20_06,20x20,MOR,14,1774.5
ga,tai20_20_06,20x20,MOR,15,1787.5
ga,tai20_20_06,20x20,MOR,16,1770.5
ga,tai20_20_06,20x20,MOR,17,1791.5
ga,tai20_20_06,20x20,MOR,18,1778.0
ga,tai20_20_06,20x20,MOR,19,1765.0
ga,tai20_20_06,20x20,MOR,20,1783.0
ga,tai20_20_06,20x20,MOR,21,1808.5
ga,tai20_20_06,20x20,MOR,22,1796.5
ga,tai20_20_06,20x20,MOR,23,1775.5
ga,tai20_20_06,20x20,MOR,24,1781.5
ga,tai20_20_06,20x20,MOR,25,1799.0
ga,tai20_20_06,20x20,MOR,26,1780.5
ga,tai20_20_06,20x20,MOR,27,1767.5
ga,tai20_20_06,20x20,MOR,28,1769.5
ga,tai20_20_06,20x20,MOR,29,1784.5
ga,tai20_20_06,20x20,MOR,30,1787.0
ga,tai20_20_06,20x20,GT,1,1758.5
ga,tai20_20_06,20x20,GT,2,1762.0
ga,tai20_20_06,20x20,GT,3,1761.0
ga,tai20_20_06,20x20,GT,4,1749.0
ga,tai20_20_06,20x20,GT,5,1774.0
ga,tai20_20_06,20x20,GT,6,1773.5
ga,tai20_20_06,20x20,GT,7,1750.5
ga,tai20_20_06,20x20,GT,8,1776.5
ga,tai20_20_06,20x20,GT,9,1751.5
ga,tai20_20_06,20x20,GT,10,1750.5
ga,tai20_20_06,20x20,GT,11,1741.0
ga,tai20_20_06,20x20,GT,12,1743.0
ga,tai20_20_06,20x20,GT,13,1775.5
ga,tai20_20_06,20x20,GT,14,1776.0
ga,tai20_20_06,20x20,GT,15,1761.0
ga,tai20_20_06,20x20,GT,16,1767.0
ga,tai20_20_06,20x20,GT,17,1757.5
ga,tai20_20_06,20x20,GT,18,1750.0
ga,tai20_20_06,20x20,GT,19,1752.5
ga,tai20_20_06,20x20,GT,20,1740.0
ga,tai20_20_06,20x20,GT,21,1775.0
ga,tai20_20_06,20x20,GT,22,1733.0
ga,tai20_20_06,20x20,GT,23,1777.5
ga,tai20_20_06,20x20,GT,24,1756.0
ga,tai20_20_06,20x20,GT,25,1776.0
ga,tai20_20_06,20x20,GT,26,1754.5
ga,tai20_20_06,20x20,GT,27,1751.0
ga,tai20_20_06,20x20,GT,28,1753.0
ga,tai20_20_06,20x20,GT,29,1752.0
ga,tai20_20_06,20x20,GT,30,1776.5
ga,tai20_20_06,20x20,GP,1,1754.0
ga,tai20_20_06,20x20,GP,2,1734.5
ga,tai20_20_06,20x20,GP,3,1739.0
ga,tai20_20_06,20x20,GP,4,1723.0
ga,tai20_20_06,20x20,GP,5,1743.0
ga,tai20_20_06,20x20,GP,6,1733.0
ga,tai20_20_06,20x20,GP,7,1731.5
ga,tai20_20_06,20x20,GP,8,1731.5
ga,tai20_20_06,20x20,GP,9,1732.0
ga,tai20_20_06,20x20,GP,10,1750.0
ga,tai20_20_06,20x20,GP,11,1713.0
ga,tai20_20_06,20x20,GP,12,1743.5
ga,tai20_20_06,20x20,GP,13,1730.5
ga,tai20_20_06,20x20,GP,14,1751.0
ga,tai20_20_06,20x20,GP,15,1735.0
ga,tai20_20_06,20x20,GP,16,1727.5
ga,tai20_20_06,20x20,GP,17,1736.0
ga,tai20_20_06,20x20,GP,18,1754.0
ga,tai20_20_06,20x20,GP,19,1730.0
ga,tai20_20_06,20x20,GP,20,1735.0
ga,tai20_20_06,20x20,GP,21,1714.5
ga,tai20_20_06,20x20,GP,22,1743.5
ga,tai20_20_06,20x20,GP,23,1717.5
ga,tai20_20_06,20x20,GP,24,1754.0
ga,tai20_20_06,20x20,GP,25,1743.0
ga,tai20_20_06,20x20,GP,26,1731.5
ga,tai20_20_06,20x20,GP,27,1729.0
ga,tai20_20_06,20x20,GP,28,1738.5
ga,tai20_20_06,20x20,GP,29,1732.0
ga,tai20_20_06,20x20,GP,30,1732.5
ga,tai20_20_06,20x20,MIX,1,1740.0
ga,tai20_20_06,20x20,MIX,2,1739.5
ga,tai20_20_06,20x20,MIX,3,1750.0
ga,tai20_20_06,20x20,MIX,4,1723.0
ga,tai20_20_06,20x20,MIX,5,1738.0
ga,tai20_20_06,20x20,MIX,6,1723.0
ga,tai20_20_06,20x20,MIX,7,1750.5
ga,tai20_20_06,20x20,MIX,8,1741.0
ga,tai20_20_06,20x20,MIX,9,1741.0
ga,tai20_20_06,20x20,MIX,10,1739.0
ga,tai20_20_06,20x20,MIX,11,1732.5
ga,tai20_20_06,20x20,MIX,12,1741.0
ga,tai20_20_06,20x20,MIX,13,1740.5
ga,tai20_20_06,20x20,MIX,14,1714.5
ga,tai20_20_06,20x20,MIX,15,1730.0
ga,tai20_20_06,20x20,MIX,16,1752.0
ga,tai20_20_06,20x20,MIX,17,1750.0
ga,tai20_20_06,20x20,MIX,18,1736.0
ga,tai20_20_06,20x20,MIX,19,1742.0
ga,tai20_20_06,20x20,MIX,20,1723.0
ga,tai20_20_06,20x20,MIX,21,1732.0
ga,tai20_20_06,20x20,MIX,22,1755.0
ga,tai20_20_06,20x20,MIX,23,1709.0
ga,tai20_20_06,20x20,MIX,24,1740.5
ga,tai20_20_06,20x20,MIX,25,1733.5
ga,tai20_20_06,20x20,MIX,26,1762.5
ga,tai20_20_06,20x20,MIX,27,1729.0
ga,tai20_20_06,20x20,MIX,28,1742.0
ga,tai20_20_06,20x20,MIX,29,1735.5
ga,tai20_20_06,20x20,MIX,30,1725.5
ga,tai20_20_07,20x20,A0,1,1797.5
ga,tai20_20_07,20x20,A0,2,1805.0
ga,tai20_20_07,20x20,A0,3,1804.5
ga,tai20_20_07,20x20,A0,4,1787.0
ga,tai20_20_07,20x20,A0,5,1794.5
ga,tai20_20_07,20x20,A0,6,1785.0
ga,tai20_20_07,20x20,A0,7,1784.5
ga,tai20_20_07,20x20,A0,8,1778.0
ga,tai20_20_07,20x20,A0,9,1788.0
ga,tai20_20_07,20x20,A0,10,1787.0
ga,tai20_20_07,20x20,A0,11,1788.0
ga,tai20_20_07,20x20,A0,12,1777.0
ga,tai20_20_07,20x20,A0,13,1776.0
ga,tai20_20_07,20x20,A0,14,1827.0
ga,tai20_20_07,20x20,A0,15,1750.5
ga,tai20_20_07,20x20,A0,16,1794.0
ga,tai20_20_07,20x20,A0,17,1787.5
ga,tai20_20_07,20x20,A0,18,1761.0
ga,tai20_20_07,20x20,A0,19,1783.0
ga,tai20_20_07,20x20,A0,20,1775.0
ga,tai20_20_07,20x20,A0,21,1818.5
ga,tai20_20_07,20x20,A0,22,1780.0
ga,tai20_20_07,20x20,A0,23,1770.5
ga,tai20_20_07,20x20,A0,24,1791.0
ga,tai20_20_07,20x20,A0,25,1837.0
ga,tai20_20_07,20x20,A0,26,1791.0
ga,tai20_20_07,20x20,A0,27,1793.5
ga,tai20_20_07,20x20,A0,28,1778.0
ga,tai20_20_07,20x20,A0,29,1805.0
ga,tai20_20_07,20x20,A0,30,1781.5
ga,tai20_20_07,20x20,V2H,1,1795.0
ga,tai20_20_07,20x20,V2H,2,1782.5
ga,tai20_20_07,20x20,V2H,3,1798.5
ga,tai20_20_07,20x20,V2H,4,1803.5
ga,tai20_20_07,20x20,V2H,5,1801.0
ga,tai20_20_07,20x20,V2H,6,1798.0
ga,tai20_20_07,20x20,V2H,7,1774.0
ga,tai20_20_07,20x20,V2H,8,1787.5
ga,tai20_20_07,20x20,V2H,9,1806.5
ga,tai20_20_07,20x20,V2H,10,1805.5
ga,tai20_20_07,20x20,V2H,11,1794.0
ga,tai20_20_07,20x20,V2H,12,1766.5
ga,tai20_20_07,20x20,V2H,13,1803.5
ga,tai20_20_07,20x20,V2H,14,1800.5
ga,tai20_20_07,20x20,V2H,15,1809.5
ga,tai20_20_07,20x20,V2H,16,1778.5
ga,tai20_20_07,20x20,V2H,17,1798.0
ga,tai20_20_07,20x20,V2H,18,1774.0
ga,tai20_20_07,20x20,V2H,19,1787.0
ga,tai20_20_07,20x20,V2H,20,1781.0
ga,tai20_20_07,20x20,V2H,21,1791.5
ga,tai20_20_07,20x20,V2H,22,1801.0
ga,tai20_20_07,20x20,V2H,23,1799.5
ga,tai20_20_07,20x20,V2H,24,1770.0
ga,tai20_20_07,20x20,V2H,25,1799.5
