algo,inst,run,t,v
tsn2,tai30_20_08,7,450.016,2071.000
tsn2,tai30_20_08,7,463.953,2071.000
tsn2,tai30_20_08,7,476.891,2071.000
tsn2,tai30_20_08,7,489.375,2069.500
tsn2,tai30_20_08,7,501.312,2069.500
tsn2,tai30_20_08,7,512.828,2069.500
tsn2,tai30_20_08,7,524.656,2063.500
tsn2,tai30_20_08,7,536.016,2056.500
tsn2,tai30_20_08,7,547.000,2049.500
tsn2,tai30_20_08,7,558.109,2049.500
tsn2,tai30_20_08,7,568.609,2049.500
tsn2,tai30_20_08,7,579.328,2049.500
tsn2,tai30_20_08,7,589.531,2049.500
tsn2,tai30_20_08,7,599.609,2047.000
tsn2,tai30_20_08,7,609.344,2047.000
tsn2,tai30_20_08,7,618.500,2047.000
tsn2,tai30_20_08,7,627.625,2047.000
tsn2,tai30_20_08,7,636.438,2045.500
tsn2,tai30_20_08,7,644.844,2042.500
tsn2,tai30_20_08,7,652.562,2042.500
tsn2,tai30_20_08,7,660.688,2042.500
tsn2,tai30_20_08,7,668.328,2042.500
tsn2,tai30_20_08,7,676.219,2042.500
tsn2,tai30_20_08,7,683.391,2042.500
tsn2,tai30_20_08,7,690.672,2042.500
tsn2,tai30_20_08,7,697.938,2042.500
tsn2,tai30_20_08,7,705.188,2042.500
tsn2,tai30_20_08,7,712.062,2042.500
tsn2,tai30_20_08,7,718.844,2042.500
tsn2,tai30_20_08,7,725.984,2042.500
tsn2,tai30_20_08,7,733.203,2042.500
tsn2,tai30_20_08,7,740.594,2042.500
tsn2,tai30_20_08,7,748.094,2042.500
tsn2,tai30_20_08,7,755.234,2042.500
tsn2,tai30_20_08,7,762.562,2042.500
tsn2,tai30_20_08,7,769.828,2042.500
tsn2,tai30_20_08,7,777.234,2042.500
tsn2,tai30_20_08,7,784.172,2042.500
tsn2,tai30_20_08,7,791.391,2042.500
tsn2,tai30_20_08,7,798.516,2042.500
tsn2,tai30_20_08,7,805.703,2042.500
tsn2,tai30_20_08,7,812.781,2042.500
tsn2,tai30_20_08,7,819.938,2042.500
tsn2,tai30_20_08,7,827.156,2042.500
tsn2,tai30_20_08,7,833.938,2042.500
tsn2,tai30_20_08,7,840.859,2042.500
tsn2,tai30_20_08,7,847.719,2042.500
tsn2,tai30_20_08,7,855.016,2042.500
tsn2,tai30_20_08,7,862.453,2042.500
tsn2,tai30_20_08,7,869.391,2042.500
tsn2,tai30_20_08,7,876.625,2042.500
tsn2,tai30_20_08,7,883.953,2042.500
tsn2,tai30_20_08,7,891.094,2042.500
tsn2,tai30_20_08,7,898.734,2042.500
tsn2,tai30_20_08,8,0.078,2612.000
tsn2,tai30_20_08,8,18.609,2292.500
tsn2,tai30_20_08,8,38.000,2246.500
tsn2,tai30_20_08,8,56.047,2196.500
tsn2,tai30_20_08,8,73.688,2177.000
tsn2,tai30_20_08,8,91.375,2164.500
tsn2,tai30_20_08,8,108.953,2151.000
tsn2,tai30_20_08,8,126.859,2151.000
tsn2,tai30_20_08,8,144.734,2144.000
