algo,inst,clase,arm,run,ecmax
tsn2,tai15_15_02,15x15,V2H,15,1273.0
tsn2,tai15_15_02,15x15,V2H,16,1288.5
tsn2,tai15_15_02,15x15,V2H,17,1282.5
tsn2,tai15_15_02,15x15,V2H,18,1273.0
tsn2,tai15_15_02,15x15,V2H,19,1275.0
tsn2,tai15_15_02,15x15,V2H,20,1288.5
tsn2,tai15_15_02,15x15,V2H,21,1272.0
tsn2,tai15_15_02,15x15,V2H,22,1273.5
tsn2,tai15_15_02,15x15,V2H,23,1271.5
tsn2,tai15_15_02,15x15,V2H,24,1282.5
tsn2,tai15_15_02,15x15,V2H,25,1282.5
tsn2,tai15_15_02,15x15,V2H,26,1265.0
tsn2,tai15_15_02,15x15,V2H,27,1277.5
tsn2,tai15_15_02,15x15,V2H,28,1271.5
tsn2,tai15_15_02,15x15,V2H,29,1275.0
tsn2,tai15_15_02,15x15,V2H,30,1271.5
tsn2,tai15_15_02,15x15,V2,1,1288.5
tsn2,tai15_15_02,15x15,V2,2,1282.5
tsn2,tai15_15_02,15x15,V2,3,1281.5
tsn2,tai15_15_02,15x15,V2,4,1270.5
tsn2,tai15_15_02,15x15,V2,5,1271.0
tsn2,tai15_15_02,15x15,V2,6,1283.0
tsn2,tai15_15_02,15x15,V2,7,1273.0
